Rel Start (s),Rel End (s),Interval Duration,Syncs,Acks,Data Packets,Missing Slots,Max Data Gap,Min Data Gap
0.0,113.234167,113.234167,1,3,171,1,1.178095,0.172605
116.061215,229.295692,113.234477,1,3,171,3,1.17869,0.171429
232.121801,233.080104,0.958303,1,3,3,1,0.502419,0.141663
236.123092,237.08193,0.958838,1,3,3,3,0.50196,0.14111
240.124714,241.083575,0.958861,1,3,3,1,0.501718,0.141582
244.127325,245.086321,0.958996,1,3,3,3,0.503291,0.139115
248.130138,249.087858,0.95772,1,3,3,1,0.500577,0.1411
252.132432,253.089882,0.95745,1,3,3,3,0.502514,0.140291
256.133231,257.093512,0.960281,1,3,3,1,0.503056,0.141579
260.136618,261.094453,0.957835,1,3,3,2,0.501311,0.141598
264.138987,265.097664,0.958677,1,3,3,1,0.501427,0.140598
268.140549,269.098282,0.957733,1,3,3,1,0.500376,0.141079
272.14242,273.100825,0.958405,1,3,3,1,0.501659,0.140593
276.144935,277.103753,0.958818,1,3,3,1,0.473443,0.140087
280.147687,281.104753,0.957066,1,3,3,0,0.500102,0.141097
284.148482,285.108032,0.95955,1,3,3,3,0.502075,0.141232
288.150797,289.108368,0.957571,1,3,3,2,0.500105,0.142123
292.153606,293.110686,0.95708,1,3,3,3,0.501771,0.139585
296.154754,297.113916,0.959162,1,3,3,0,0.500869,0.142075
300.156957,301.11605,0.959093,1,3,3,0,0.500332,0.142091
304.158203,305.117329,0.959126,1,3,3,3,0.502402,0.140067
308.160909,309.120486,0.959577,1,3,3,0,0.50148,0.141887
312.162722,313.121962,0.95924,1,3,3,2,0.50189,0.140262
316.165551,317.122297,0.956746,1,3,3,3,0.500985,0.1406
320.167353,321.12517,0.957817,1,3,3,1,0.501868,0.141087
324.168857,325.128752,0.959895,1,3,3,1,0.501837,0.140788
328.171569,329.131102,0.959533,1,3,3,0,0.500644,0.142058
332.173922,333.132227,0.958305,1,3,3,3,0.502399,0.14008
336.175376,337.13411,0.958734,1,3,3,1,0.501405,0.142619
340.178521,341.137716,0.959195,1,3,3,3,0.501773,0.142542
344.180851,345.139222,0.958371,1,3,3,3,0.501538,0.140054
348.182315,349.141986,0.959671,1,3,3,0,0.5015,0.142219
352.183861,353.142608,0.958747,1,3,3,3,0.503429,0.139205
356.186876,357.145718,0.958842,1,3,3,0,0.500062,0.142063
360.188645,361.148157,0.959512,1,3,3,0,0.500814,0.141611
364.190531,365.148856,0.958325,1,3,3,3,0.503381,0.140343
368.192612,369.15104,0.958428,1,3,3,1,0.50134,0.142105
372.195015,373.152546,0.957531,1,3,3,3,0.50205,0.139236
376.196841,377.155686,0.958845,1,3,3,3,0.499967,0.14147
380.197892,381.156855,0.958963,1,3,3,3,0.502145,0.140989
384.200409,385.158756,0.958347,1,3,3,1,0.501923,0.141127
388.203963,389.162425,0.958462,1,3,3,2,0.500528,0.142105
392.205785,393.164298,0.958513,1,3,3,0,0.501341,0.141111
396.206679,397.166859,0.96018,1,3,3,0,0.501847,0.142616
400.208056,401.167117,0.959061,1,3,3,3,0.501848,0.140751
404.211686,405.170599,0.958913,1,3,3,3,0.501661,0.140905
408.213296,409.173256,0.95996,1,3,3,3,0.499651,0.143595
412.215076,413.174419,0.959343,1,3,3,1,0.502983,0.141238
416.217655,417.176988,0.959333,1,3,3,1,0.501845,0.141783
420.220285,421.178855,0.95857,1,3,3,3,0.501207,0.14096
424.22269,425.180951,0.958261,1,3,3,3,0.501509,0.140107
428.22357,429.182464,0.958894,1,3,3,1,0.529555,0.113588
432.226544,433.184059,0.957515,1,3,3,0,0.501992,0.1398
436.228703,437.187397,0.958694,1,3,3,1,0.501146,0.141761
440.23054,441.189506,0.958966,1,3,3,0,0.502123,0.140611
444.23202,445.191718,0.959698,1,3,3,3,0.501223,0.142482
448.233662,449.192851,0.959189,1,3,3,0,0.500819,0.143149
452.237804,453.195918,0.958114,1,3,3,1,0.501411,0.140579
