Rel Start (s),Rel End (s),Interval Duration,Syncs,Acks,Data Packets,Missing Slots,Max Data Gap,Min Data Gap
0.0,33.482244,33.482244,1,2,49,1,1.097442,0.451238
35.994304,53.461366,17.467062,1,3,26,3,1.544416,0.451508
53.991711,75.507164,21.515453,1,1,29,3,1.546578,0.452765
77.986674,127.440363,49.453689,1,3,74,4,1.495069,0.444609
129.979447,169.429863,39.450416,1,3,59,2,1.089501,0.452284
171.970919,217.424225,45.453306,1,3,68,3,1.087392,0.441125
217.964331,229.426117,11.461786,1,1,13,4,1.545028,0.453734
231.962439,259.43286,27.470421,1,3,42,3,1.091346,0.425376
261.956705,299.34957,37.392865,1,3,57,2,1.106064,0.439157
301.951115,321.419717,19.468602,1,3,30,3,1.059066,0.365246
323.947359,357.488818,33.541459,1,3,51,3,1.049029,0.452302
359.942273,401.388646,41.446373,1,3,62,2,1.050828,0.437818
403.93529,431.429214,27.493924,1,3,42,3,1.060344,0.446891
433.930992,465.425925,31.494933,1,3,46,3,1.093048,0.441616
467.926221,501.468072,33.541851,1,3,49,3,1.058088,0.402364
501.921129,537.480473,35.559344,1,1,51,2,1.0826,0.450189
539.914383,565.428753,25.51437,1,3,39,2,1.078919,0.453129
567.910953,605.449445,37.538492,1,3,56,1,1.093111,0.451958
607.904446,639.382104,31.477658,1,3,48,3,1.059872,0.454217
641.900667,693.421408,51.520741,1,3,76,2,1.553739,0.415769
695.891548,715.374444,19.482896,1,3,30,3,1.052648,0.442216
717.887907,763.391771,45.503864,1,3,69,3,1.107076,0.43721
765.881211,787.322657,21.441446,1,3,33,2,1.082414,0.451921
789.878199,813.405889,23.52769,1,3,35,2,1.091013,0.453652
815.874013,831.344842,15.470829,1,3,24,1,1.048666,0.401469
833.913772,865.323742,31.40997,1,3,47,2,1.060206,0.456249
867.867268,911.216948,43.34968,1,3,66,3,1.106958,0.349117
913.861172,945.400365,31.539193,1,3,48,3,1.078084,0.455226
947.856531,969.374872,21.518341,1,3,32,1,1.050071,0.453473
971.851972,1003.330081,31.478109,1,3,48,2,1.095243,0.405931
1005.846488,1027.321087,21.474599,1,3,33,0,1.045224,0.449338
1029.844225,1047.22274,17.378515,1,3,27,3,1.138973,0.406837
1047.841023,1071.415278,23.574255,1,1,34,1,1.089818,0.438497
1073.838164,1103.335886,29.497722,1,3,44,2,1.523428,0.451337
1105.833216,1149.347456,43.51424,1,3,65,4,1.065182,0.446763
1149.826446,1181.283261,31.456815,1,1,46,2,1.044921,0.410021
1183.821436,1193.329283,9.507847,1,3,15,1,1.090055,0.453832
1195.820207,1215.21264,19.392433,1,3,30,3,1.07344,0.383709
1217.816233,1245.297125,27.480892,1,3,42,2,1.094227,0.39448
1247.812465,1273.238982,25.426517,1,3,38,2,1.414153,0.45289
1275.807848,1309.382448,33.5746,1,3,46,6,1.544128,0.450623
1309.803525,1337.292286,27.488761,1,1,40,1,1.051892,0.448372
