Rel Start (s),Rel End (s),Interval Duration,Syncs,Acks,Data Packets,Missing Slots,Max Data Gap,Min Data Gap
0.0,6.818772,6.818772,1,3,11,1,1.008761,0.495837
6.883228,7.79561,0.912382,1,1,15,2,0.112689,0.031479
12.005666,16.327937,4.322271,1,3,7,1,1.009357,0.495709
16.471761,17.64064,1.168879,1,4,15,7,0.160726,0.031861
22.010295,27.325136,5.314841,1,3,9,2,1.007768,0.496173
27.437007,27.949162,0.512155,1,6,7,3,0.208093,0.016547
32.015176,36.336411,4.321235,1,3,7,1,1.008102,0.496036
36.513384,37.810247,1.296863,1,6,17,7,0.143783,0.031576
42.019699,47.350642,5.330943,1,3,9,3,1.009026,0.495587
47.479202,48.071449,0.592247,1,6,9,5,0.144164,0.032042
52.024641,56.843034,4.818393,1,3,8,1,0.992985,0.495579
57.067563,57.963639,0.896076,1,5,12,5,0.160275,0.032052
62.029451,66.848808,4.819357,1,3,8,3,1.008829,0.495827
66.992473,68.096784,1.104311,1,6,17,9,0.112417,0.031573
70.033657,76.357339,6.323682,1,3,10,1,0.992882,0.49568
76.46922,77.910211,1.440991,1,6,18,8,0.176371,0.032466
82.040227,87.370309,5.330082,1,3,9,1,0.992977,0.495872
87.482179,88.315071,0.832892,1,6,12,8,0.224081,0.031782
92.044421,96.367242,4.322821,1,3,7,3,0.993347,0.495866
96.559013,97.711205,1.152192,1,6,17,8,0.223812,0.03168
100.048662,106.387485,6.338823,1,3,10,3,1.007698,0.495899
106.499488,107.812399,1.312911,1,6,18,8,0.28773,0.031801
112.054522,117.385294,5.330772,1,3,9,1,0.992511,0.495861
117.513673,118.329498,0.815825,1,5,13,4,0.191658,0.031123
122.059795,127.390574,5.330779,1,3,9,0,0.992757,0.495106
127.550252,128.126436,0.576184,1,5,7,7,0.287875,0.032047
132.064547,136.898433,4.833886,1,3,8,3,0.992757,0.496158
137.090795,138.035041,0.944246,1,6,16,4,0.191184,0.03156
140.068538,146.903463,6.834925,1,3,11,3,1.008626,0.496214
147.031434,148.344984,1.31355,1,6,18,6,0.256348,0.031108
150.073112,155.40408,5.330968,1,3,9,0,1.00917,0.495998
155.563947,156.20463,0.640683,1,6,9,7,0.207418,0.03199
160.078114,164.896762,4.818648,1,2,8,2,1.007853,0.480759
165.024717,166.032872,1.008155,1,4,14,1,0.191552,0.031567
168.081858,174.421384,6.339526,1,3,10,2,1.008871,0.496302
174.564972,175.878396,1.313424,1,5,16,9,0.384469,0.031727
180.087706,185.418214,5.330508,1,3,9,3,0.992709,0.495356
185.546544,186.298626,0.752082,1,6,11,7,0.207863,0.032046
190.092822,194.415473,4.322651,1,3,7,3,0.992787,0.496181
194.639429,195.855701,1.216272,1,3,17,4,0.288503,0.031571
198.096742,203.427404,5.330662,1,3,9,1,1.007906,0.49612
203.555148,204.259517,0.704369,1,6,9,5,0.12871,0.047118
210.454164,211.399706,0.945542,1,2,15,6,0.096103,0.031001
216.105405,221.436761,5.331356,1,3,9,1,1.008075,0.496107
221.548589,222.092483,0.543894,1,3,9,3,0.159972,0.031582
226.110305,230.449025,4.33872,1,3,7,1,1.009114,0.495587
230.608435,231.905508,1.297073,1,4,17,7,0.191979,0.016457
234.114957,239.444861,5.329904,1,3,9,3,1.00865,0.495787
239.572899,240.198151,0.625252,1,6,11,4,0.160494,0.031641
244.135299,248.953422,4.818123,1,3,8,3,1.008858,0.49568
249.129912,250.13852,1.008608,1,4,16,4,0.159821,0.032036
252.139006,258.461407,6.322401,1,3,10,0,1.008732,0.496167
258.558548,259.855483,1.296935,1,6,17,6,0.224667,0.031776
262.144262,267.458732,5.31447,1,2,9,1,1.0084,0.495795
267.586127,268.131611,0.545484,1,6,5,7,0.319993,0.03265
274.806711,276.039357,1.232646,1,2,16,4,0.36886,0.031576
280.153507,284.474093,4.320586,1,3,7,1,1.008544,0.495791
284.538796,285.980168,1.441372,1,1,17,1,0.432414,0.016023
288.157254,292.479093,4.321839,1,3,7,0,1.008917,0.495707
292.6072,293.91926,1.31206,1,4,16,4,0.319836,0.031901
296.161287,301.47598,5.314693,1,3,9,1,1.008936,0.495911
301.602982,302.323972,0.72099,1,7,9,6,0.223786,0.031402
306.165804,310.488205,4.322401,1,3,7,1,1.009136,0.496122
310.647942,311.720954,1.073012,1,6,17,11,0.144308,0.031711
316.170762,321.485668,5.314906,1,3,9,2,1.008392,0.495756
