Rel Start (s),Rel End (s),Interval Duration,Syncs,Acks,Data Packets,Missing Slots,Max Data Gap,Min Data Gap
0.0,2.369743,2.369743,1,2,2,1,1.056465,1.056465
8.004318,9.316212,1.311894,1,3,1,1,0.0,0.0
12.005521,14.823178,2.817657,1,3,3,4,1.505274,0.496071
18.008887,25.467441,7.458554,1,3,5,5,1.999987,1.040927
25.596479,25.659656,0.063177,1,2,1,1,0.0,0.0
25.804208,25.932601,0.128393,1,2,1,0,0.0,0.0
25.963739,26.380799,0.41706,1,7,4,5,0.192894,0.111785
26.380799,28.109344,1.728545,1,7,13,9,0.576994,0.031554
30.013835,34.880518,4.866683,1,3,5,3,1.536762,0.464404
38.017841,38.337307,0.319466,1,3,1,2,0.0,0.0
42.019809,43.348313,1.328504,1,2,2,2,0.512155,0.512155
46.021063,46.341552,0.320489,1,3,1,3,0.0,0.0
46.517426,46.581429,0.064003,1,3,1,2,0.0,0.0
46.597315,48.070423,1.473108,1,11,12,13,0.352128,0.031974
48.118265,51.527275,3.40901,1,1,4,1,1.040028,0.496673
54.025196,54.841101,0.815905,1,3,1,0,0.0,0.0
58.026717,61.48392,3.457203,1,3,5,4,1.056372,0.496152
61.579845,61.628005,0.04816,1,1,1,0,0.0,0.0
61.819645,61.91681,0.097165,1,2,3,1,0.064396,0.032769
61.948001,62.55644,0.608439,1,4,8,4,0.224124,0.032109
64.0291,69.360195,5.331095,1,1,3,3,2.001365,2.000959
74.033985,78.899693,4.865708,1,3,4,3,1.53668,0.959799
79.01177,79.02827,0.0165,1,1,1,0,0.0,0.0
79.059858,79.299809,0.239951,1,6,3,1,0.19286,0.047091
79.31664,80.03697,0.72033,1,5,9,6,0.12736,0.063674
80.116103,81.700841,1.584738,1,2,11,8,0.912287,0.03155
84.038787,90.408882,6.370095,1,3,7,1,2.000952,0.463928
90.777515,92.089578,1.312063,1,9,18,11,0.224039,0.031123
96.044081,100.4618,4.417719,1,3,5,1,1.040124,0.559936
104.063077,107.472834,3.409757,1,3,3,4,1.537234,1.056131
114.067424,114.372461,0.305037,1,3,1,1,0.0,0.0
114.500171,114.611719,0.111548,1,2,1,1,0.0,0.0
114.660579,114.67623,0.015651,1,1,1,0,0.0,0.0
114.788431,117.653447,2.865016,1,17,15,11,0.70547,0.030623
118.069755,123.432285,5.36253,1,2,7,4,1.505123,0.496278
123.480459,124.168514,0.688055,1,3,9,7,0.240258,0.032187
128.074293,131.483294,3.409001,1,3,4,1,1.537365,0.463453
134.076943,136.942574,2.865631,1,3,3,3,1.553269,1.008233
137.118004,137.166992,0.048988,1,2,1,1,0.0,0.0
137.182632,138.142601,0.959969,1,7,12,7,0.239886,0.047687
142.080699,149.123976,7.043277,1,2,9,2,1.537126,0.463428
149.236061,149.332006,0.095945,1,2,1,1,0.0,0.0
149.363135,150.260769,0.897634,1,7,10,5,0.400076,0.032205
154.086103,160.488094,6.401991,1,3,8,3,1.537003,0.464041
160.761208,161.929624,1.168416,1,5,17,7,0.175504,0.016626
162.089905,167.004144,4.914239,1,1,5,2,1.457287,0.544222
170.093595,172.414086,2.320491,1,3,2,4,2.000547,2.000547
180.097719,180.962309,0.86459,1,3,2,1,0.544842,0.544842
184.099576,184.419452,0.319876,1,3,1,1,0.0,0.0
184.547572,184.612115,0.064543,1,2,1,0,0.0,0.0
184.643581,184.691744,0.048163,1,1,1,0,0.0,0.0
184.739553,187.604616,2.865063,1,12,16,14,1.024207,0.031676
190.102594,193.463918,3.361324,1,3,3,4,2.00137,0.544178
196.104525,201.018628,4.914103,1,3,6,5,1.553154,0.511991
201.210953,202.667654,1.456701,1,10,16,16,0.224399,0.031428
210.975335,212.016197,1.040862,1,4,16,8,0.175647,0.03132
