Rel Start (s),Rel End (s),Interval Duration,Syncs,Acks,Data Packets,Missing Slots,Max Data Gap,Min Data Gap
0.0,13.514566,13.514566,1,3,17,2,2.00197,0.412098
15.996725,21.363243,5.366518,1,3,6,4,2.001599,0.499175
25.995506,35.49887,9.503364,1,3,9,4,2.00265,0.455811
37.993027,45.493232,7.500205,1,3,9,3,1.545972,0.454995
47.99107,57.40694,9.41587,1,3,10,6,1.544805,0.457406
59.989373,69.449705,9.460332,1,3,13,4,2.002164,0.40895
69.987476,80.949131,10.961655,1,2,11,6,2.003288,0.45906
83.984208,97.446816,13.462608,1,3,13,8,2.003742,0.456094
99.981972,100.798775,0.816803,1,3,1,3,0.0,0.0
103.980809,111.484165,7.503356,1,3,9,4,1.551154,0.451976
111.979365,116.844271,4.864906,1,2,4,3,1.545068,0.957721
119.976702,131.482119,11.505417,1,3,14,3,1.544845,0.457172
135.974349,143.434639,7.46029,1,3,12,0,1.089977,0.453986
147.972518,155.476735,7.504217,1,3,8,3,2.004095,0.543473
157.969927,162.294092,4.324165,1,3,7,3,0.959136,0.499742
171.967524,181.520265,9.552741,1,3,13,5,1.046901,0.498553
185.964678,188.371566,2.406888,1,3,3,1,1.044564,0.545713
191.963278,194.326993,2.363715,1,3,3,2,1.547184,0.500351
197.963218,204.335335,6.372117,1,3,8,4,1.547729,0.500509
207.960737,215.464402,7.503665,1,3,8,5,1.544934,0.457132
215.959348,217.277978,1.31863,1,2,2,2,0.502244,0.502244
219.95831,230.372675,10.414365,1,3,15,2,1.052502,0.454593
235.956844,241.366337,5.409493,1,3,5,4,1.543749,0.456589
243.955646,244.772207,0.816561,1,3,1,1,0.0,0.0
247.95339,254.86887,6.91548,1,3,11,1,0.960593,0.499251
261.951305,287.436668,25.485363,1,3,34,7,1.550135,0.449646
289.947247,297.498172,7.550925,1,3,9,3,2.003378,0.500854
299.944383,302.352542,2.408159,1,3,4,0,1.045413,0.502245
305.944322,307.306865,1.362543,1,3,2,1,1.046649,1.046649
309.943053,314.762996,4.819943,1,3,3,4,2.003096,2.001205
317.941891,322.807541,4.86565,1,3,6,2,2.00161,0.501392
325.940381,332.940672,7.000291,1,3,11,2,1.132849,0.412605
335.937994,344.940373,9.002379,1,3,13,4,1.083904,0.457065
345.936595,354.398255,8.46166,1,1,9,3,1.546766,0.499533
357.935551,358.751722,0.816171,1,3,2,1,0.500874,0.500874
361.934684,362.751057,0.816373,1,3,1,2,0.0,0.0
365.932778,374.301196,8.368418,1,3,9,6,2.001897,0.456248
377.932011,383.342951,5.41094,1,3,6,4,2.001559,0.501024
385.930194,392.344024,6.41383,1,3,8,4,1.455005,0.456496
395.927566,404.842311,8.914745,1,3,13,4,1.04781,0.45647
407.926456,409.243859,1.317403,1,3,3,1,0.50118,0.501102
411.925453,419.291337,7.365884,1,3,10,3,2.000616,0.492017
421.924211,423.242371,1.31816,1,3,1,0,0.0,0.0
425.924198,431.424803,5.500605,1,3,7,2,1.547024,0.497807
433.921922,440.876099,6.954177,1,3,11,1,1.044864,0.454066
441.92049,449.421931,7.501441,1,3,10,4,2.001513,0.410462
449.92002,459.467854,9.547834,1,1,10,4,1.547385,0.456005
461.917016,471.508435,9.591419,1,3,14,1,1.046283,0.412418
473.91562,487.333137,13.417517,1,3,17,6,1.366595,0.321453
491.912137,495.320932,3.408795,1,3,5,4,1.088404,0.543976
501.911671,506.821745,4.910074,1,3,6,3,1.45644,0.500891
509.908708,512.816227,2.907519,1,3,4,2,1.544238,0.501177
515.908701,525.410889,9.502188,1,3,14,1,1.044877,0.498845
527.905976,540.785868,12.879892,1,3,16,4,2.004325,0.456652
543.903139,548.226541,4.323402,1,3,6,4,1.505553,0.497983
551.902506,555.356643,3.454137,1,3,5,0,1.045617,0.443793
557.901757,561.221459,3.319702,1,3,3,4,1.544684,0.457018
563.900965,564.217255,0.31629,1,3,1,0,0.0,0.0
567.900224,574.722366,6.822142,1,3,8,3,1.547582,0.453736
577.898481,591.413305,13.514824,1,3,15,6,1.54723,0.502014
593.89636,602.266224,8.369864,1,3,8,7,2.001268,0.456166
607.892989,611.213756,3.320767,1,3,2,4,2.000983,2.000983
613.89269,622.376134,8.483444,1,3,7,6,2.013899,0.546282
625.890822,626.206891,0.316069,1,3,1,2,0.0,0.0
629.88968,631.209239,1.319559,1,3,2,4,1.002706,1.002706
633.889558,643.393655,9.504097,1,3,14,1,1.546091,0.457148
647.887863,654.887594,6.999731,1,3,10,2,1.088996,0.455394
655.88628,665.343524,9.457244,1,2,12,4,1.546179,0.411063
665.884262,666.699631,0.815369,1,1,1,1,0.0,0.0
669.883599,677.473237,7.589638,1,3,10,2,1.547036,0.455752
677.883156,689.343196,11.46004,1,1,11,5,2.000648,0.457171
691.881032,693.199773,1.318741,1,3,1,3,0.0,0.0
695.879809,703.29413,7.414321,1,3,9,3,1.500515,0.454222
705.879302,708.242713,2.363411,1,3,2,2,1.044878,1.044878
711.877894,714.242497,2.364603,1,3,3,2,1.046276,1.002372
727.874779,730.194012,2.319233,1,3,4,1,0.956363,0.500148
733.873709,742.293293,8.419584,1,3,6,4,2.004077,1.044015
745.871463,758.925002,13.053539,1,3,15,8,1.546445,0.416462
759.870208,762.68838,2.818172,1,2,2,2,2.001886,2.001886
765.868061,777.418694,11.550633,1,3,10,5,2.003306,0.499983
779.867195,786.324116,6.456921,1,3,7,2,2.00364,0.546495
789.864806,790.180765,0.315959,1,3,1,1,0.0,0.0
793.86394,794.180656,0.316716,1,3,1,3,0.0,0.0
797.863772,798.147439,0.283667,1,2,1,0,0.0,0.0
799.862679,800.678727,0.816048,1,3,1,2,0.0,0.0
803.863402,804.679258,0.815856,1,3,1,0,0.0,0.0
809.86126,819.369174,9.507914,1,3,13,2,1.547249,0.500024
821.860454,831.368702,9.508248,1,3,11,5,1.54866,0.457127
833.858279,850.822094,16.963815,1,3,19,8,2.000964,0.45517
857.854885,859.217174,1.362289,1,3,3,2,0.547224,0.499019
863.854142,864.670159,0.816017,1,3,2,1,0.50047,0.50047
867.853449,872.762743,4.909294,1,3,7,3,1.090326,0.4549
879.851716,884.261765,4.410049,1,3,4,1,2.003364,0.547028
887.850762,896.762459,8.911697,1,3,11,5,1.546856,0.455691
899.848489,901.166455,1.317966,1,3,1,3,0.0,0.0
903.848078,910.671015,6.822937,1,3,8,5,1.456906,0.411488
913.846866,918.21419,4.367324,1,3,5,3,1.546299,0.455627
925.844587,933.437765,7.593178,1,3,10,3,1.223358,0.321482
935.843565,942.214083,6.370518,1,3,6,5,2.00336,0.45513
945.842843,955.345552,9.502709,1,3,13,3,1.456902,0.454889
