Rel Start (s),Rel End (s),Interval Duration,Syncs,Acks,Data Packets,Missing Slots,Max Data Gap,Min Data Gap
0.0,149.442928,149.442928,1,3,225,1,1.152209,0.415542
152.083932,301.525445,149.441513,1,3,225,3,1.152939,0.415765
304.166181,306.999371,2.83319,1,3,5,3,0.991581,0.496389
307.143656,308.088219,0.944563,1,1,15,6,0.17535,0.031137
310.168334,457.611262,147.442928,1,3,222,0,1.136957,0.415631
460.25281,607.694435,147.441625,1,3,222,1,1.152726,0.415519
610.334875,615.152748,4.817873,1,3,8,2,1.009016,0.495464
615.360724,616.449609,1.088885,1,4,15,8,0.160729,0.032061
618.337621,813.812211,195.47459,1,3,292,1,1.985426,0.399565
816.437479,922.954552,106.517073,1,3,160,1,1.104641,0.447508
923.065836,924.379025,1.313189,1,3,16,7,0.353293,0.016018
926.507417,1075.934551,149.427134,1,3,225,3,1.152701,0.401217
1078.591275,1226.018292,147.427017,1,3,222,2,1.152462,0.416613
1228.658738,1229.986943,1.328205,1,3,3,1,0.512227,0.495936
1230.17922,1230.595495,0.416275,1,4,5,5,0.176314,0.063734
1234.677084,1380.10269,145.425606,1,3,219,3,1.152716,0.416133
1382.74334,1530.185361,147.442021,1,3,222,1,1.152371,0.415565
1532.826598,1538.156193,5.329595,1,3,9,0,0.993242,0.495479
1538.348585,1538.988323,0.639738,1,6,7,5,0.287847,0.016113
1676.908037,1824.349724,147.441687,1,3,222,1,1.15336,0.415543
1826.989981,1844.324182,17.334201,1,3,27,1,1.024285,0.495334
1848.998037,1996.439969,147.441932,1,3,222,0,1.152297,0.415933
1999.081199,2148.524271,149.443072,1,3,225,3,1.152812,0.415621
2151.165142,2152.477369,1.312227,1,3,3,3,0.496548,0.496216
2152.781788,2153.357352,0.575564,1,4,8,6,0.176364,0.031549
2157.167288,2306.610634,149.443346,1,3,225,1,1.152937,0.415278
2309.250957,2456.677815,147.426858,1,3,222,2,1.152351,0.415473
2459.334488,2460.150597,0.816109,1,3,2,2,0.512181,0.512181
2460.390514,2461.479567,1.089053,1,3,15,7,0.208007,0.031293
2463.335737,2612.76293,149.427193,1,3,225,0,1.152573,0.415674
2615.419275,2762.846056,147.426781,1,3,222,3,1.16862,0.415637
2765.486443,2768.31974,2.833297,1,3,5,2,0.993249,0.496232
2768.495472,2769.55183,1.056358,1,4,14,9,0.191885,0.032078
2773.505153,2920.931787,147.426634,1,3,222,3,1.152458,0.400623
2923.572469,3071.014523,147.442054,1,3,222,2,1.152034,0.415468
3073.655307,3076.472896,2.817589,1,3,5,1,0.992435,0.496158
3076.712449,3077.92935,1.216901,1,4,15,6,0.208937,0.047248
3081.658008,3229.100007,147.441999,1,3,222,2,1.152205,0.416173
3231.741008,3381.183281,149.442273,1,3,225,2,1.151814,0.415804
3383.824758,3386.641029,2.816271,1,3,5,1,0.993231,0.495529
3386.849639,3387.889597,1.039958,1,4,15,11,0.127925,0.032074
3389.826589,3537.267953,147.441364,1,3,222,1,1.153057,0.415481
3539.908799,3687.351348,147.442549,1,3,222,1,1.152701,0.415685
3689.99224,3694.313238,4.320998,1,3,7,3,1.008276,0.495999
3694.522329,3695.835025,1.312696,1,4,16,10,0.336111,0.031472
3697.99548,3827.415886,129.420406,1,3,193,2,1.984492,0.399653
3830.071942,3975.593549,145.521607,1,3,217,1,1.983429,0.432086
3978.154363,4002.499237,24.344874,1,3,37,2,1.025037,0.480074
4002.658785,4003.971525,1.31274,1,4,16,4,0.272689,0.031583
4006.163812,4153.590131,147.426319,1,3,222,0,1.152538,0.415968
