Rel Start (s),Rel End (s),Interval Duration,Syncs,Acks,Data Packets,Missing Slots,Max Data Gap,Min Data Gap
0.0,0.31948,0.31948,1,3,1,1,0.0,0.0
8.002302,17.556224,9.553922,1,3,13,3,2.001142,0.463788
20.005855,28.392093,8.386238,1,3,7,5,2.017169,0.463924
32.00893,45.532049,13.523119,1,3,16,5,2.000211,0.464296
46.028879,51.566189,5.53731,1,1,6,3,1.537146,0.544036
54.030929,63.889692,9.858763,1,3,14,7,1.552718,0.239707
64.033118,77.541659,13.508541,1,2,16,4,1.999815,0.448259
80.038606,84.904387,4.865781,1,3,7,2,1.008093,0.464716
88.041194,98.603984,10.56279,1,3,14,2,1.552677,0.399859
100.060357,101.421343,1.360986,1,3,2,1,0.544512,0.544512
104.062004,106.414144,2.35214,1,3,3,3,1.040001,0.496562
110.062886,117.376522,7.313636,1,3,9,2,1.552048,0.447404
120.065779,129.621375,9.555596,1,3,13,2,1.551955,0.449204
130.069591,135.511123,5.441532,1,2,8,2,1.041022,0.479863
135.654183,135.671019,0.016836,1,1,1,0,0.0,0.0
135.718561,136.599317,0.880756,1,8,13,8,0.17581,0.031565
136.615129,140.056553,3.441424,1,1,9,3,1.041133,0.032167
142.07262,149.034417,6.961797,1,3,9,5,1.408857,0.496648
154.076422,155.404713,1.328291,1,3,1,1,0.0,0.0
158.077291,173.601296,15.524005,1,3,17,4,2.015679,0.463868
174.097915,183.508932,9.411017,1,1,8,5,2.001072,0.448214
186.10091,199.608734,13.507824,1,2,13,5,2.000639,0.447754
202.106326,208.971918,6.865592,1,3,9,3,1.536487,0.496351
212.108773,225.711819,13.603046,1,3,12,10,1.999791,0.447855
226.113059,233.587115,7.474056,1,1,10,2,2.000707,0.463364
236.131605,251.719894,15.588289,1,3,21,5,2.000428,0.448281
254.136932,257.54593,3.408998,1,3,5,2,1.057233,0.496096
260.138871,264.507778,4.368907,1,3,6,1,1.056617,0.448288
264.828092,266.172846,1.344754,1,5,17,5,0.176389,0.032619
268.140897,283.698143,15.557246,1,3,20,6,1.999954,0.448235
286.146467,293.15655,7.010083,1,3,9,4,1.553554,0.447802
296.164726,307.704334,11.539608,1,3,14,6,1.552698,0.44819
310.16828,321.756315,11.588035,1,2,12,6,2.000981,0.448731
322.172486,323.484696,1.31221,1,2,1,1,0.0,0.0
326.174149,326.989739,0.81559,1,3,1,1,0.0,0.0
332.175188,341.682448,9.50726,1,3,11,6,2.001031,0.448686
344.179274,349.588656,5.409382,1,2,5,5,2.000827,0.544135
352.180728,357.094744,4.914016,1,3,6,2,1.536658,0.495918
362.200081,381.72525,19.525169,1,3,28,5,1.055993,0.44765
384.2065,391.520897,7.314397,1,3,9,2,2.000408,0.400933
391.696668,392.48068,0.784012,1,6,10,7,0.176457,0.031364
392.48068,395.809911,3.329231,1,2,9,4,1.600173,0.031253
398.209826,419.19238,20.982554,1,3,30,1,1.536212,0.448589
422.21756,429.771939,7.554379,1,3,10,1,2.015943,0.400299
432.236252,436.589777,4.353525,1,3,3,2,2.000326,1.040808
440.239068,444.640009,4.400941,1,3,4,4,1.552147,0.44759
448.240666,461.748303,13.507637,1,3,18,3,1.536012,0.463149
462.245121,462.564522,0.319401,1,2,1,1,0.0,0.0
468.24661,469.063235,0.816625,1,3,1,0,0.0,0.0
472.247779,481.802256,9.554477,1,3,11,3,2.000683,0.368168
486.251803,497.75898,11.507177,1,3,10,5,2.000817,0.512748
498.271137,507.730077,9.45894,1,2,9,4,2.001063,0.447891
510.275344,519.781199,9.505855,1,3,12,5,1.537147,0.463613
520.757928,520.854494,0.096566,1,4,1,3,0.0,0.0
520.949793,522.134667,1.184874,1,7,16,8,0.288141,0.031088
524.278525,525.591327,1.312802,1,2,2,2,0.99236,0.99236
528.279598,530.60088,2.321282,1,3,3,2,1.00772,0.993108
534.281606,545.165186,10.88358,1,3,15,4,1.457768,0.44839
548.286399,565.715265,17.428866,1,3,22,7,1.55298,0.415238
566.307799,577.862411,11.554612,1,3,14,5,1.552863,0.462923
578.310857,583.223809,4.912952,1,2,7,2,1.057045,0.495323
586.312687,593.851126,7.538439,1,3,8,2,1.056407,0.543581
598.31688,599.645064,1.328184,1,3,2,3,0.512008,0.512008
602.317535,613.377099,11.059564,1,3,14,2,1.552647,0.448258
614.321084,618.690522,4.369438,1,2,5,2,1.552462,0.463957
622.323548,631.878149,9.554601,1,3,12,5,1.536457,0.463404
634.342368,649.307279,14.964911,1,3,18,7,1.538062,0.416384
650.859897,650.859897,0.0,1,1,1,0,0.0,0.0
650.891625,651.900198,1.008573,1,5,15,12,0.127895,0.032011
654.348977,656.71689,2.367913,1,3,2,1,1.552258,1.552258
660.35025,663.67862,3.32837,1,3,2,3,2.015367,2.015367
672.354218,689.286738,16.93252,1,3,21,5,2.001384,0.415714
692.375576,693.192294,0.816718,1,3,1,3,0.0,0.0
696.37628,709.339718,12.963438,1,3,15,6,1.552152,0.448277
712.381301,713.693533,1.312232,1,3,2,2,0.992096,0.992096
716.382801,722.880222,6.497421,1,3,7,5,1.551993,0.496368
726.385097,733.763319,7.378222,1,3,7,4,2.000586,0.496416
736.388587,745.815302,9.426715,1,3,13,2,1.456184,0.447648
748.391634,755.353798,6.962164,1,3,9,3,1.504319,0.495971
758.410723,762.764234,4.353511,1,3,7,1,0.992356,0.46344
766.412651,766.716954,0.304303,1,3,1,3,0.0,0.0
770.414288,773.278592,2.864304,1,3,4,4,1.551792,0.465121
776.415835,779.233002,2.817167,1,3,5,1,0.992123,0.464938
782.417271,793.877312,11.460041,1,3,12,4,2.001367,0.447505
795.413857,795.461527,0.04767,1,1,1,0,0.0,0.0
795.766016,795.797677,0.031661,1,2,1,1,0.0,0.0
795.877404,795.893298,0.015894,1,1,1,0,0.0,0.0
795.92525,797.318212,1.392962,1,15,19,20,0.224102,0.016058
797.414288,800.294579,2.880291,1,1,4,2,1.45613,0.079732
