Rel Start (s),Rel End (s),Interval Duration,Syncs,Acks,Data Packets,Missing Slots,Max Data Gap,Min Data Gap
0.0,6.822254,6.822254,1,3,11,3,1.004163,0.496736
6.876136,7.747782,0.871646,1,1,15,3,0.101902,0.034156
11.997559,16.320004,4.322445,1,3,7,1,1.002599,0.499552
16.508617,17.719748,1.211131,1,4,16,8,0.211729,0.033075
21.995651,27.326651,5.331,1,3,9,1,1.002651,0.496999
27.482918,28.042157,0.559239,1,6,8,5,0.165416,0.029046
31.994151,36.81437,4.820219,1,3,8,3,1.002753,0.497686
36.9897,38.144894,1.155194,1,5,17,6,0.140065,0.028573
39.991688,46.319621,6.327933,1,3,10,2,1.005827,0.489814
46.41882,47.719783,1.300963,1,6,18,7,0.141223,0.032516
49.989835,55.312082,5.322247,1,3,9,3,1.00214,0.497945
55.408775,55.95668,0.547905,1,6,9,4,0.153746,0.032687
62.72775,63.929813,1.202063,1,2,16,4,0.289169,0.032057
67.98667,72.807475,4.820805,1,3,8,0,1.00233,0.498234
72.91642,73.923955,1.007535,1,4,15,6,0.194972,0.032424
77.984618,84.312123,6.327505,1,3,10,3,1.005764,0.495246
84.41817,85.724545,1.306375,1,6,18,7,0.328174,0.031767
87.984013,93.304341,5.320328,1,3,9,3,1.004821,0.496697
93.421651,94.015009,0.593358,1,6,7,6,0.181161,0.049833
100.700142,101.899858,1.199716,1,2,16,2,0.252522,0.033449
103.980128,108.798956,4.818828,1,3,8,1,1.003838,0.496187
108.904442,109.899852,0.99541,1,4,15,5,0.228396,0.03211
113.978835,120.305941,6.327106,1,3,10,1,1.005975,0.498224
120.417685,121.764605,1.34692,1,6,18,5,0.178413,0.032266
123.976229,129.297885,5.321656,1,3,9,3,1.005106,0.495445
129.403838,130.082895,0.679057,1,6,11,5,0.200293,0.026275
133.974502,138.795728,4.821226,1,3,8,1,1.002229,0.497601
139.025721,139.998419,0.972698,1,4,13,5,0.193414,0.034018
143.971655,148.792639,4.820984,1,3,8,0,1.003266,0.496779
149.064681,150.028481,0.9638,1,3,15,3,0.1908,0.033414
153.971155,158.791432,4.820277,1,3,8,3,1.00304,0.497241
158.955407,159.927411,0.972004,1,5,15,6,0.208314,0.033767
163.969128,168.788708,4.81958,1,3,8,1,1.001631,0.497216
168.942128,169.996699,1.054571,1,6,15,2,0.16399,0.032751
173.966438,178.290321,4.323883,1,3,7,1,1.004111,0.500301
178.420538,179.754511,1.333973,1,6,16,10,0.231752,0.033928
181.966178,187.287513,5.321335,1,3,9,2,1.003698,0.495792
187.38909,188.060176,0.671086,1,6,10,5,0.115814,0.032713
191.963612,196.285867,4.322255,1,3,7,0,1.001994,0.497893
196.479372,197.870744,1.391372,1,6,17,9,0.327181,0.032481
199.963118,205.283421,5.320303,1,3,9,0,1.004105,0.496966
205.370642,205.953692,0.58305,1,6,7,5,0.19324,0.046888
209.960388,214.780892,4.820504,1,3,8,1,1.002264,0.497207
214.978528,216.074021,1.095493,1,3,16,6,0.153509,0.032956
219.957946,224.780052,4.822106,1,3,8,3,1.004446,0.497441
224.965566,226.042428,1.076862,1,6,15,5,0.278478,0.0322
227.956841,234.283226,6.326385,1,3,10,3,1.003708,0.498501
234.388141,235.693648,1.305507,1,6,17,6,0.219622,0.032925
237.954874,243.276145,5.321271,1,3,9,2,1.003182,0.497196
243.385002,244.102683,0.717681,1,6,12,6,0.137947,0.033085
247.953912,252.276898,4.322986,1,3,7,3,1.002409,0.498357
252.443836,253.745639,1.301803,1,7,16,8,0.393529,0.034035
257.951759,263.27275,5.320991,1,3,9,1,1.001868,0.496614
263.369849,264.01556,0.645711,1,6,8,3,0.171921,0.033453
267.949889,272.769614,4.819725,1,3,8,1,1.004886,0.495985
