Rel Start (s),Rel End (s),Interval Duration,Syncs,Acks,Data Packets,Missing Slots,Max Data Gap,Min Data Gap
0.0,7.326158,7.326158,1,3,11,3,1.045077,0.454396
7.384735,8.080403,0.695668,1,2,12,5,0.229728,0.033342
16.035121,20.350437,4.315316,1,3,7,2,0.996835,0.45479
20.547441,20.568159,0.020718,1,1,1,0,0.0,0.0
20.610841,21.94961,1.338769,1,8,16,7,0.170678,0.032116
24.053792,30.416803,6.363011,1,3,9,0,1.041193,0.457407
30.518372,31.82509,1.306718,1,8,17,10,0.276717,0.024686
36.079458,42.44093,6.361472,1,3,9,0,0.99869,0.457065
42.565514,43.870158,1.304644,1,6,17,9,0.283381,0.02108
48.104961,54.604037,6.499076,1,3,10,1,1.08736,0.457941
54.714981,56.026781,1.3118,1,5,14,8,0.382838,0.033
56.123044,63.535755,7.412711,1,1,10,1,1.043892,0.458451
63.605041,64.20964,0.604599,1,3,9,3,0.110881,0.034766
68.14879,74.558463,6.409673,1,3,7,2,1.544367,0.457748
74.662398,75.969462,1.307064,1,5,17,8,0.177929,0.034574
78.170099,85.583286,7.413187,1,3,10,0,1.04321,0.456994
85.665284,86.331505,0.666221,1,5,10,5,0.162818,0.039686
90.19619,95.519049,5.322859,1,3,8,2,1.042044,0.458081
95.656433,96.23699,0.580557,1,6,7,5,0.185203,0.047873
98.213642,103.079107,4.865465,1,1,8,1,0.954779,0.502977
103.172216,103.240343,0.068127,1,1,1,0,0.0,0.0
103.250854,104.364114,1.11326,1,5,15,8,0.177958,0.033889
106.231511,112.592929,6.361418,1,1,8,2,1.544498,0.457329
112.725697,114.030957,1.30526,1,5,15,6,0.351159,0.033098
116.254029,122.570624,6.316595,1,2,10,1,0.998358,0.499525
122.692687,124.09027,1.397583,1,6,17,5,0.403202,0.032771
126.275612,131.597828,5.322216,1,3,9,1,0.997191,0.458711
131.681563,132.37774,0.696177,1,5,11,7,0.183017,0.033463
136.297115,140.615464,4.318349,1,3,7,2,0.998428,0.50039
140.713673,142.033468,1.319795,1,5,17,9,0.239948,0.032705
146.319462,151.685832,5.36637,1,3,9,0,1.000078,0.458449
151.794875,152.529231,0.734356,1,5,12,4,0.125723,0.034262
156.340438,159.662001,3.321563,1,3,6,1,0.996483,0.500621
159.877091,160.678487,0.801396,1,4,11,4,0.223334,0.032041
166.363501,169.684663,3.321162,1,2,6,2,0.996581,0.500269
169.811121,170.558851,0.74773,1,7,12,8,0.200711,0.032871
172.375603,176.738431,4.362828,1,2,7,2,0.999224,0.49977
176.835329,178.153226,1.317897,1,6,17,9,0.268499,0.032721
178.389286,184.888405,6.499119,1,1,8,1,1.088738,0.457213
184.951194,186.137954,1.18676,1,3,14,5,0.209048,0.052756
186.406729,192.769931,6.363202,1,1,8,1,1.041469,0.503478
196.428936,201.291629,4.862693,1,3,7,1,1.001985,0.458129
201.400714,202.333646,0.932932,1,5,13,9,0.219556,0.032921
206.449489,211.772741,5.323252,1,3,9,0,1.043859,0.456668
211.920791,212.538621,0.61783,1,6,9,6,0.144697,0.033469
216.472119,221.292819,4.8207,1,3,8,1,1.04151,0.457449
221.44813,222.516872,1.068742,1,6,16,8,0.193803,0.032664
224.488442,232.853668,8.365226,1,3,11,1,1.04277,0.456722
232.945576,234.357744,1.412168,1,6,17,10,0.463749,0.03209
236.514812,241.838631,5.323819,1,3,9,2,1.085514,0.457194
241.938501,242.580316,0.641815,1,6,11,3,0.119072,0.023654
246.537969,251.357948,4.819979,1,3,7,0,1.041559,0.455358
251.59615,252.670741,1.074591,1,4,16,4,0.212933,0.023784
254.553903,260.916735,6.362832,1,3,10,1,1.043417,0.457377
261.041635,262.011557,0.969922,1,6,18,10,0.136975,0.023561
266.580984,271.48935,4.908366,1,3,8,3,0.99772,0.499863
271.574623,272.585459,1.010836,1,6,13,11,0.22881,0.034202
276.603099,280.96548,4.362381,1,3,7,2,1.0426,0.456078
281.099894,282.445406,1.345512,1,7,18,7,0.148488,0.032579
284.619882,289.943439,5.323557,1,2,8,2,1.006231,0.456719
290.092904,290.676478,0.583574,1,6,9,11,0.145799,0.033615
294.64292,299.966388,5.323468,1,3,8,0,1.044548,0.454274
300.121274,300.844537,0.723263,1,6,13,6,0.151602,0.032865
304.663727,309.98655,5.322823,1,3,8,2,1.041555,0.456467
310.148089,310.732165,0.584076,1,5,8,3,0.267371,0.03625
314.685939,319.550467,4.864528,1,3,8,1,0.997143,0.459172
319.714969,320.804294,1.089325,1,6,17,5,0.17623,0.031694
322.703807,329.063744,6.359937,1,3,10,0,1.039262,0.458763
329.195845,330.303488,1.107643,1,6,18,6,0.111458,0.027592
334.729018,340.094399,5.365381,1,3,9,2,0.996989,0.459027
340.202084,340.726382,0.524298,1,6,7,6,0.153369,0.032185
344.751136,348.116272,3.365136,1,3,6,0,0.99752,0.501442
348.215842,348.809887,0.594045,1,6,9,8,0.216427,0.028028
352.767258,357.085646,4.318388,1,3,7,1,0.99798,0.455743
357.167614,358.476974,1.30936,1,6,17,9,0.187284,0.033918
360.78537,366.1493,5.36393,1,3,9,2,0.99996,0.458876
366.247784,366.773907,0.526123,1,7,7,3,0.192746,0.034893
370.809064,375.126181,4.317117,1,3,7,3,0.995936,0.500534
375.254164,376.554215,1.300051,1,6,18,12,0.254255,0.032407
378.824922,383.141957,4.317035,1,3,7,3,0.996183,0.461369
383.223019,384.53977,1.316751,1,6,17,11,0.301592,0.03122
388.846927,393.709154,4.862227,1,3,8,2,0.995026,0.46143
393.797081,394.913276,1.116195,1,6,16,5,0.148352,0.0327
396.863876,403.181469,6.317593,1,3,10,2,0.996838,0.501812
403.269832,404.576975,1.307143,1,6,15,10,0.352646,0.03275
408.891047,414.259386,5.368339,1,3,9,1,0.953121,0.500262
414.361306,414.915313,0.554007,1,6,8,3,0.138451,0.03394
418.91209,423.732525,4.820435,1,3,8,3,1.042826,0.457032
423.945345,424.93314,0.987795,1,6,15,7,0.16035,0.022222
426.930367,430.382469,3.452102,1,1,6,1,1.040802,0.459257
430.512318,430.875967,0.363649,1,6,5,3,0.208052,0.022841
430.945693,438.307417,7.361724,1,2,36,13,0.978016,0.032187
442.96405,448.287669,5.323619,1,3,9,1,1.040104,0.458385
448.352771,449.004296,0.651525,1,4,8,4,0.099774,0.032743
452.98708,457.304984,4.317904,1,3,7,1,0.997731,0.499904
457.466152,458.898721,1.432569,1,7,18,12,0.227955,0.03064
461.004083,465.866775,4.862692,1,3,8,3,1.086161,0.457834
465.944725,466.945941,1.001216,1,7,17,12,0.159381,0.032053
469.02229,475.430812,6.408522,1,3,9,1,1.087812,0.456194
475.532249,476.839769,1.30752,1,6,18,7,0.189093,0.030167
481.046943,486.410431,5.363488,1,3,9,0,0.9523,0.501614
486.536412,487.077414,0.541002,1,6,9,4,0.136712,0.03301
489.064758,494.470754,5.405996,1,2,8,1,1.039704,0.457887
494.578727,495.043557,0.46483,1,6,5,4,0.178348,0.074767
495.089626,502.511369,7.421743,1,2,34,5,0.995386,0.031975
507.103961,513.926732,6.822771,1,3,11,0,0.996862,0.501874
514.028089,514.96671,0.938621,1,2,14,5,0.146879,0.031956
517.126246,522.45034,5.324094,1,3,9,1,0.997698,0.500409
522.560479,523.206351,0.645872,1,5,9,6,0.125303,0.043649
529.927833,531.157243,1.22941,1,2,16,5,0.328186,0.032187
533.160912,537.980935,4.820023,1,3,8,1,0.997071,0.500107
538.108722,539.080523,0.971801,1,3,15,4,0.140656,0.034111
543.182681,549.501616,6.318935,1,3,10,2,0.996952,0.457624
549.60741,550.964198,1.356788,1,6,18,7,0.400493,0.023196
555.209126,560.575611,5.366485,1,3,9,2,0.99947,0.498541
560.685721,561.252861,0.56714,1,6,10,4,0.211817,0.021686
563.226547,568.088644,4.862097,1,1,8,1,0.95393,0.503094
568.180031,569.281533,1.101502,1,5,17,7,0.142999,0.032885
573.248216,578.616407,5.368191,1,3,9,2,0.952387,0.457078
578.703332,579.365326,0.661994,1,6,8,4,0.181164,0.024955
581.266079,586.633434,5.367355,1,1,8,1,1.041849,0.414308
586.769793,587.36617,0.596377,1,5,8,4,0.157454,0.032038
591.287034,596.108265,4.821231,1,3,8,0,0.952434,0.499986
596.276753,597.242643,0.96589,1,5,16,6,0.144841,0.022142
601.309419,606.130141,4.820722,1,3,8,3,1.042371,0.457835
606.268857,607.373651,1.104794,1,7,14,6,0.221011,0.032108
611.330939,614.651712,3.320773,1,3,6,1,1.04205,0.415977
614.820086,615.348462,0.528376,1,6,7,3,0.168993,0.022157
619.34871,624.214775,4.866065,1,3,8,2,1.084156,0.459415
624.422769,625.40733,0.984561,1,5,16,7,0.184402,0.024606
627.36592,633.772249,6.406329,1,3,10,3,1.084449,0.458568
633.873842,635.179228,1.305386,1,6,18,8,0.226731,0.021552
637.388157,642.752341,5.364184,1,3,9,2,0.998523,0.458944
642.919709,643.462836,0.543127,1,5,8,4,0.143652,0.033828
647.409581,652.229399,4.819818,1,3,8,0,1.040847,0.457244
652.350353,652.50162,0.151267,1,4,1,1,0.0,0.0
652.524109,653.371746,0.847637,1,2,15,4,0.132628,0.023382
655.426246,659.834322,4.408076,1,1,7,1,1.042234,0.501761
659.958752,661.263829,1.305077,1,5,17,6,0.337438,0.031846
661.440594,668.30749,6.866896,1,1,9,1,1.042926,0.457897
668.358536,669.280558,0.922022,1,2,17,8,0.097452,0.032709
671.461844,676.327744,4.8659,1,3,8,2,0.9963,0.460927
676.371046,677.321758,0.950712,1,2,14,5,0.117625,0.032308
681.48391,687.895891,6.411981,1,3,10,1,1.041256,0.457265
687.980001,689.286444,1.306443,1,5,17,7,0.342194,0.031892
691.506007,699.871983,8.365976,1,3,9,5,2.002193,0.456656
700.010914,701.313827,1.302913,1,7,17,8,0.35556,0.023277
703.530579,708.440602,4.910023,1,3,8,1,0.996878,0.458099
708.558901,709.58025,1.021349,1,4,17,5,0.123266,0.026044
711.548475,717.914172,6.365697,1,3,10,2,1.040938,0.499191
718.052505,719.146472,1.093967,1,5,17,7,0.155682,0.032548
721.570145,726.933936,5.363791,1,3,9,2,0.997017,0.501281
727.015973,727.663041,0.647068,1,6,10,2,0.18974,0.024787
