Rel Start (s),Rel End (s),Interval Duration,Syncs,Acks,Data Packets,Missing Slots,Max Data Gap,Min Data Gap
0.0,1.318722,1.318722,1,3,2,3,0.503425,0.503425
59.287612,65.699057,6.411445,1,3,9,4,1.545007,0.411346
65.819842,66.913618,1.093776,1,6,16,9,0.17471,0.032543
69.287528,74.831452,5.543924,1,3,6,5,1.547648,0.54344
75.28518,78.652307,3.367127,1,3,3,3,2.004941,1.045981
78.778549,78.792068,0.013519,1,1,1,0,0.0,0.0
78.86866,79.326425,0.457765,1,7,6,5,0.121576,0.048016
79.36706,81.097774,1.730714,1,1,13,8,0.530156,0.032528
83.284941,89.742408,6.457467,1,3,8,4,1.047869,0.543862
89.850982,90.989546,1.138564,1,9,18,10,0.117547,0.018508
93.283957,99.696092,6.412135,1,3,10,2,1.090587,0.455835
99.823044,101.139643,1.316599,1,7,18,5,0.182991,0.032681
103.281058,110.873787,7.592729,1,3,8,3,1.546768,0.508523
110.998021,111.417089,0.419068,1,7,6,4,0.126199,0.038821
111.502123,113.08778,1.585657,1,2,14,7,0.7338,0.034773
113.279898,118.144082,4.864184,1,1,7,1,1.234659,0.456867
118.285683,119.427508,1.141825,1,7,16,13,0.15446,0.033021
121.278396,128.740464,7.462068,1,3,7,4,2.002044,0.409048
128.819338,129.399118,0.57978,1,7,7,7,0.195612,0.026523
129.409135,130.491649,1.082514,1,1,12,7,0.304729,0.033016
133.276078,134.594436,1.318358,1,3,1,1,0.0,0.0
137.275682,140.139113,2.863431,1,3,3,3,1.544079,0.503298
143.274817,146.093542,2.818725,1,3,2,4,2.002176,2.002176
146.182757,146.241362,0.058605,1,2,1,1,0.0,0.0
146.604209,147.539238,0.935029,1,11,9,6,0.280889,0.032021
147.600766,148.96369,1.362924,1,1,2,1,0.546604,0.546604
149.274342,153.597073,4.322731,1,3,5,2,1.503486,0.500616
157.274336,160.137288,2.862952,1,3,3,2,2.003081,0.544137
160.250377,160.28889,0.038513,1,1,1,0,0.0,0.0
160.319405,161.326882,1.007477,1,8,12,10,0.160008,0.032557
168.695448,169.415583,0.720135,1,3,12,4,0.129745,0.033053
173.270905,176.635063,3.364158,1,3,6,1,0.958502,0.495762
176.810665,177.438295,0.62763,1,6,8,9,0.17742,0.051024
189.267747,190.084668,0.816921,1,3,1,3,0.0,0.0
193.266934,196.71956,3.452626,1,3,6,2,1.045532,0.499715
196.997463,197.057993,0.06053,1,2,1,1,0.0,0.0
197.080039,197.172718,0.092679,1,3,1,2,0.0,0.0
197.254246,197.294295,0.040049,1,3,1,0,0.0,0.0
197.317826,197.580429,0.262603,1,6,3,4,0.116096,0.052261
197.604451,200.045293,2.440842,1,11,18,6,0.738971,0.022023
201.266744,209.682776,8.416032,1,3,8,7,2.001437,0.499887
209.736791,211.211698,1.474907,1,10,17,13,0.186618,0.032534
211.265225,214.083482,2.818257,1,1,3,2,1.547128,0.454305
217.263495,219.626675,2.36318,1,3,2,2,1.547029,1.547029
223.264202,224.081329,0.817127,1,3,1,2,0.0,0.0
227.26295,228.580069,1.317119,1,3,2,2,1.000824,1.000824
228.704635,228.751146,0.046511,1,1,1,0,0.0,0.0
228.800264,230.875632,2.075368,1,9,19,11,0.563449,0.031818
235.260528,238.59866,3.338132,1,3,5,1,1.046501,0.455015
241.260626,242.621716,1.36109,1,3,3,1,0.545738,0.49949
242.744773,243.609632,0.864859,1,12,10,8,0.353219,0.033551
243.620633,244.422947,0.802314,1,1,7,4,0.496771,0.032514
245.259668,246.624529,1.364861,1,2,2,2,0.547982,0.547982
249.259423,250.616433,1.35701,1,3,1,3,0.0,0.0
253.258548,257.711767,4.453219,1,3,6,1,1.089117,0.458501
257.827983,257.86349,0.035507,1,2,1,1,0.0,0.0
258.06415,259.621876,1.557726,1,14,18,14,0.245693,0.033503
261.257096,262.073716,0.81662,1,2,1,2,0.0,0.0
265.256785,270.67077,5.413985,1,3,7,4,1.045244,0.460312
270.838986,271.513378,0.674392,1,10,7,7,0.231549,0.052959
271.523888,273.086172,1.562284,1,1,16,11,0.628013,0.032057
277.254697,279.6646,2.409903,1,3,4,0,1.001175,0.545952
279.79918,281.307331,1.508151,1,11,17,11,0.215254,0.023511
281.345357,288.804554,7.459197,1,1,8,4,2.001735,0.456198
297.251934,298.570671,1.318737,1,3,1,0,0.0,0.0
298.733858,298.746877,0.013019,1,1,1,0,0.0,0.0
298.96049,299.061153,0.100663,1,5,1,4,0.0,0.0
299.09366,299.41892,0.32526,1,10,3,6,0.062529,0.054531
299.497491,300.859894,1.362403,1,5,9,5,0.469654,0.030999
301.251203,304.572258,3.321055,1,1,2,2,2.003099,2.003099
309.250289,314.156668,4.906379,1,3,7,3,1.045594,0.455624
314.297331,315.384247,1.086916,1,11,12,10,0.335343,0.033019
315.394756,317.053957,1.659201,1,1,8,2,1.101697,0.033547
323.247522,327.658441,4.410919,1,3,6,3,1.044785,0.411088
327.743505,327.843065,0.09956,1,3,1,1,0.0,0.0
327.886604,327.898111,0.011507,1,1,1,0,0.0,0.0
327.94662,329.424796,1.478176,1,14,14,10,0.328821,0.033016
331.245722,341.662085,10.416363,1,3,11,6,2.001042,0.45633
341.732895,342.525852,0.792957,1,1,14,6,0.121136,0.033019
345.24374,350.655498,5.411758,1,3,9,1,1.04475,0.455835
350.760042,351.322845,0.562803,1,4,8,5,0.172687,0.032404
353.243688,358.564597,5.320909,1,2,7,1,1.045481,0.456224
358.64822,359.350587,0.702367,1,7,8,4,0.250675,0.033927
365.241885,368.149411,2.907526,1,3,4,1,1.04237,0.503027
368.30113,369.420859,1.119729,1,11,15,8,0.165645,0.032583
373.239905,377.605175,4.36527,1,3,5,4,2.002346,0.500436
377.720677,377.761206,0.040529,1,1,1,0,0.0,0.0
377.81425,379.327089,1.512839,1,8,20,15,0.213488,0.015
385.238007,389.605522,4.367515,1,3,5,1,1.045189,0.563526
389.755669,391.150621,1.394952,1,8,18,11,0.137091,0.034019
393.235867,401.606488,8.370621,1,3,9,5,1.543815,0.457569
401.67603,401.731165,0.055135,1,1,1,0,0.0,0.0
401.781674,403.199165,1.417491,1,5,18,9,0.186575,0.033039
409.233938,418.150997,8.917059,1,3,8,6,2.004221,0.458201
418.216016,418.25104,0.035024,1,1,1,0,0.0,0.0
418.298514,418.412741,0.114227,1,2,1,1,0.0,0.0
418.436745,419.665788,1.229043,1,8,17,10,0.300399,0.023999
423.232322,426.601146,3.368824,1,3,4,5,1.04669,1.002471
426.790177,427.19046,0.400283,1,7,3,2,0.084714,0.079566
