Rel Start (s),Rel End (s),Interval Duration,Syncs,Acks,Data Packets,Missing Slots,Max Data Gap,Min Data Gap
0.0,1.024152,1.024152,1,3,1,3,0.0,0.0
20.681263,21.689433,1.00817,1,3,2,4,0.688305,0.688305
24.68296,29.501117,4.818157,1,3,6,3,2.000152,0.255787
30.685136,32.542235,1.857099,1,2,4,3,1.039917,0.208182
38.689098,39.506023,0.816925,1,3,2,2,0.4962,0.4962
42.691511,43.715354,1.023843,1,3,2,2,0.208172,0.208172
46.69263,47.509606,0.816976,1,3,1,1,0.0,0.0
50.694372,51.719474,1.025102,1,3,1,0,0.0,0.0
54.712303,68.655299,13.942996,1,3,21,0,1.312239,0.239353
68.734619,75.394469,6.65985,1,2,6,5,1.552751,0.448653
82.725714,96.635619,13.909905,1,3,16,4,2.017034,0.207787
96.731722,99.805677,3.073955,1,2,3,2,2.016661,0.240342
102.75032,113.699499,10.949179,1,3,16,4,1.759421,0.207493
114.756598,121.559674,6.803076,1,2,8,4,1.505231,0.44843
122.759812,124.6651,1.905288,1,2,3,1,1.040965,0.751863
124.760784,127.578242,2.817458,1,1,2,2,2.001129,2.001129
130.764114,137.662558,6.898444,1,3,9,3,1.552304,0.240261
142.769256,152.725603,9.956347,1,3,11,5,1.536409,0.240649
152.789781,159.145109,6.355328,1,2,8,2,1.536856,0.24087
162.793863,166.731223,3.93736,1,3,6,4,1.040639,0.255613
168.797556,169.117273,0.319717,1,3,1,0,0.0,0.0
172.798428,173.614904,0.816476,1,3,1,2,0.0,0.0
178.801365,187.253938,8.452573,1,3,8,5,1.552927,0.448327
190.807417,197.706317,6.8989,1,3,12,3,1.29651,0.192019
200.811931,223.8306,23.018669,1,3,20,12,2.001677,0.160435
224.839515,236.98914,12.149625,1,2,12,7,2.00115,0.207172
240.846215,241.182813,0.336598,1,2,2,1,0.240566,0.240566
244.848657,255.798165,10.949508,1,3,11,8,2.001502,0.240246
262.872566,263.929863,1.057297,1,3,2,2,0.240455,0.240455
266.874706,267.17886,0.304154,1,3,1,2,0.0,0.0
274.878856,277.487866,2.60901,1,3,4,2,1.552505,0.240341
280.881097,283.201523,2.320426,1,3,2,4,1.99992,1.99992
288.884619,289.941961,1.057342,1,3,2,4,0.736978,0.736978
292.887274,297.257263,4.369989,1,3,3,3,2.001062,1.552895
300.890375,304.04438,3.154005,1,3,4,3,1.552628,0.544016
306.893583,321.731767,14.838184,1,3,17,7,2.001698,0.255423
330.920766,335.066521,4.145755,1,3,6,2,1.215538,0.240224
338.924455,339.948576,1.024121,1,3,1,1,0.0,0.0
342.926585,345.295469,2.368884,1,3,3,3,1.344784,0.207637
348.92873,360.838782,11.910052,1,3,13,5,2.001122,0.208064
362.950925,368.84187,5.890945,1,3,8,3,1.760222,0.239882
368.953837,371.915663,2.961826,1,1,3,2,1.553101,0.400147
372.956026,373.964554,1.008528,1,1,1,1,0.0,0.0
376.957636,383.824447,6.866811,1,3,6,6,2.000649,0.240065
386.961943,391.812584,4.850641,1,3,6,1,2.001371,0.191789
394.965726,395.990556,1.02483,1,3,2,2,0.704205,0.704205
398.968265,403.802443,4.834178,1,3,5,2,1.809009,0.20826
406.971369,413.887048,6.915679,1,3,8,5,1.809003,0.207762
414.99155,429.990602,14.999052,1,2,16,6,2.001057,0.432547
430.999444,435.097213,4.097769,1,2,5,3,1.488802,0.239893
439.002834,441.91581,2.912976,1,3,6,2,1.040051,0.048173
451.008328,455.970403,4.962075,1,3,6,3,1.505108,0.352107
457.010956,459.971943,2.960987,1,1,6,2,1.151813,0.383798
461.012931,467.640314,6.627383,1,1,7,4,1.760771,0.240572
471.033443,477.980374,6.946931,1,3,9,3,2.016714,0.240836
481.037803,482.094592,1.056789,1,3,2,4,0.735896,0.735896
485.039981,490.002005,4.962024,1,3,5,2,2.000957,0.351494
493.044197,505.03266,11.988463,1,3,15,6,1.568895,0.208101
507.050123,509.883883,2.83376,1,3,4,1,1.344735,0.208021
513.053144,528.051571,14.998427,1,3,17,8,2.001017,0.384018
531.077897,541.066398,9.988501,1,3,13,3,2.016618,0.159844
543.082666,548.045325,4.962659,1,3,6,1,1.456778,0.352072
551.086732,554.080376,2.993644,1,2,5,2,1.04118,0.384752
555.088917,559.666396,4.577479,1,2,6,2,1.552064,0.20708
569.111065,586.094557,16.983492,1,3,25,3,1.809085,0.159869
587.118616,590.144722,3.026106,1,1,2,2,2.000712,2.000712
593.121695,600.085163,6.963468,1,3,8,4,2.001394,0.399727
605.127689,610.090486,4.962797,1,3,7,3,1.04029,0.384807
611.130728,614.092354,2.961626,1,2,4,3,1.040529,0.704393
621.151314,634.213301,13.061987,1,3,16,4,1.600345,0.384154
637.159011,638.214873,1.055862,1,3,2,2,0.239859,0.239859
645.161906,654.126429,8.964523,1,3,12,5,1.456775,0.20811
655.166611,671.270111,16.1035,1,1,15,7,2.000753,0.25607
679.194051,684.156442,4.962391,1,3,8,4,1.056166,0.352745
685.196974,689.758941,4.561967,1,2,7,3,1.53647,0.192398
693.20007,698.146848,4.946778,1,3,7,3,1.553354,0.23972
701.20376,718.267972,17.064212,1,3,18,9,2.001343,0.240487
723.21431,732.338555,9.124245,1,3,12,4,1.745212,0.25606
735.235718,740.230039,4.994321,1,3,6,6,1.489002,0.511782
741.238703,750.250098,9.011395,1,1,11,4,2.001003,0.192495
757.246113,777.959244,20.713131,1,3,23,9,2.000625,0.30425
787.275952,792.093788,4.817836,1,3,4,5,2.000433,0.352794
795.279652,804.387225,9.107573,1,3,14,4,1.264921,0.191997
807.284782,822.108081,14.823299,1,3,16,4,2.000463,0.336815
829.310787,834.209393,4.898606,1,3,6,4,1.728308,0.272859
837.315225,852.474036,15.158811,1,3,18,9,1.648363,0.320435
855.323094,857.643373,2.320279,1,3,3,3,1.504031,0.496018
861.325887,873.604139,12.278252,1,3,14,5,1.600354,0.400057
877.333955,881.655611,4.321656,1,3,7,3,1.104148,0.352265
885.353547,898.559469,13.205922,1,3,13,5,2.00088,0.351527
901.360582,914.454861,13.094279,1,3,17,4,1.440663,0.336106
917.368115,920.489201,3.121086,1,3,4,3,1.056422,0.848691
923.371267,928.685031,5.313764,1,3,7,1,2.000904,0.399578
933.391574,934.559285,1.167711,1,3,1,2,0.0,0.0
937.393731,956.490766,19.097035,1,3,23,5,2.001335,0.288348
959.40373,965.726475,6.322745,1,3,8,5,1.456589,0.160125
969.407914,976.675689,7.267775,1,3,8,5,2.016931,0.351956
979.413533,986.392296,6.978763,1,3,11,4,1.34485,0.111957
993.435942,993.740064,0.304122,1,3,1,2,0.0,0.0
997.437659,1060.026141,62.588482,1,3,82,14,2.001146,0.335489
1063.483963,1082.292869,18.808906,1,3,24,7,1.551973,0.208003
1085.509649,1086.358771,0.849122,1,3,2,0,0.544942,0.544942
1091.513274,1099.99672,8.483446,1,3,9,4,2.000603,0.383854
1103.51875,1108.272567,4.753817,1,3,5,5,1.536543,0.400345
1111.522737,1122.726995,11.204258,1,3,16,4,1.600443,0.319539
1127.5288,1129.850446,2.321646,1,3,3,3,1.296148,0.704051
1133.532164,1138.766837,5.234673,1,3,5,3,2.000717,0.384846
1141.552453,1148.419356,6.866903,1,3,10,4,1.536993,0.352079
1151.556683,1162.216803,10.66012,1,3,12,4,1.552282,0.448682
1165.563053,1172.414543,6.85149,1,3,10,2,1.376035,0.160678
1179.569944,1184.403977,4.834033,1,3,6,2,2.001059,0.207842
1187.573905,1210.944395,23.37049,1,3,26,9,2.001039,0.399776
1213.601431,1214.625416,1.023985,1,3,2,1,0.207814,0.207814
1217.603221,1218.419022,0.815801,1,3,1,2,0.0,0.0
1221.604991,1224.82203,3.217039,1,3,3,2,2.000121,0.40069
1227.607538,1232.441583,4.834045,1,3,5,3,2.016296,0.448618
