Rel Start (s),Rel End (s),Interval Duration,Syncs,Acks,Data Packets,Missing Slots,Max Data Gap,Min Data Gap
0.0,511.250759,511.250759,1,3,764,3,1.977002,0.199284
513.896511,518.767604,4.871093,1,3,9,5,1.301529,0.058042
521.895529,562.879734,40.984205,1,3,62,4,1.159912,0.207855
565.886152,648.840766,82.954614,1,3,125,3,1.508965,0.202343
651.868518,692.758862,40.890344,1,3,61,3,1.099208,0.300044
695.860818,750.796281,54.935463,1,3,82,4,1.645737,0.194596
751.848385,762.815582,10.967197,1,1,13,3,2.002472,0.396161
765.846108,856.742046,90.895938,1,3,138,3,1.425723,0.117299
857.828238,889.754088,31.92585,1,1,46,2,1.100003,0.300765
891.821904,910.644209,18.822305,1,3,30,1,1.306896,0.200792
913.817461,942.784518,28.967057,1,3,43,1,1.547972,0.203155
945.810948,986.790579,40.979631,1,3,63,0,1.348538,0.195471
987.802089,990.612118,2.810029,1,1,4,1,1.045908,0.248117
993.80195,1046.680011,52.878061,1,3,81,1,1.344568,0.20259
1049.790226,1090.718094,40.927868,1,3,63,2,1.354494,0.19061
1091.782266,1094.592084,2.809818,1,1,4,1,1.043502,0.246446
1097.781007,1104.637659,6.856652,1,3,12,1,1.258968,0.242673
1107.779296,1112.635013,4.855717,1,3,9,2,1.301122,0.24362
1115.77757,1124.640053,8.862483,1,3,15,1,1.302645,0.203173
1125.774819,1138.636484,12.861665,1,1,15,4,2.000875,0.290787
1141.772185,1158.645749,16.873564,1,3,26,4,1.764851,0.200688
1161.767063,1184.593326,22.826263,1,3,36,1,1.393997,0.15061
1187.76258,1252.72788,64.9653,1,3,98,0,1.352967,0.08705
1255.749726,1288.578536,32.82881,1,3,51,0,1.313753,0.200231
1291.741826,1302.603803,10.861977,1,3,17,1,1.304339,0.239599
1305.73932,1322.609887,16.870567,1,3,27,2,1.265487,0.245137
1325.734543,1364.726261,38.991718,1,3,58,3,2.006307,0.187723
1367.726966,1442.581204,74.854238,1,3,111,3,2.002602,0.089527
1445.712071,1594.682731,148.97066,1,3,224,2,1.346137,0.196689
1595.682219,1630.642809,34.96059,1,1,53,1,1.307672,0.153662
1633.674686,1640.588048,6.913362,1,3,12,3,1.300548,0.090799
1643.673485,1652.485438,8.811953,1,3,14,3,1.545447,0.200686
1655.670429,1754.548993,98.878564,1,3,148,2,1.806857,0.194619
1757.650118,1798.856359,41.206241,1,3,62,2,1.465815,0.189961
1801.641741,1812.466887,10.825146,1,3,16,3,1.054806,0.254146
1815.639424,1832.511668,16.872244,1,3,27,1,1.303006,0.159718
1833.635444,1848.506585,14.871141,1,1,22,1,1.098926,0.300702
1851.631806,1862.496354,10.864548,1,3,17,1,1.344553,0.20016
1863.6298,1870.488509,6.858709,1,1,9,2,1.546166,0.291209
1873.627517,1888.490672,14.863155,1,3,24,2,1.349459,0.194659
1889.62484,1890.643541,1.018701,1,1,1,1,0.0,0.0
1893.62349,1916.585223,22.961733,1,3,36,1,1.347811,0.198633
1919.617533,1934.446357,14.828824,1,4,24,3,1.350806,0.105063
1937.616072,1956.482303,18.866231,1,3,30,3,1.303206,0.202414
1959.611311,1978.47766,18.866349,1,3,30,3,1.393265,0.150733
1981.606203,2038.489088,56.882885,1,3,87,1,1.392759,0.149668
2041.594898,2060.505982,18.911084,1,3,30,1,1.31116,0.23417
2063.589672,2116.574807,52.985135,1,3,80,2,1.345595,0.191583
2119.579088,2160.791751,41.212663,1,3,62,1,1.359763,0.183241
2161.570907,2349.765536,188.194629,1,1,280,2,1.543184,0.339191
2353.533783,2646.796199,293.262416,1,3,440,2,1.306852,0.238083
2649.473686,2801.461085,151.987399,1,4,225,6,1.985264,0.203215
2801.506211,2838.787297,37.281086,1,1,55,2,1.544983,0.336809
