Rel Start (s),Rel End (s),Interval Duration,Syncs,Acks,Data Packets,Missing Slots,Max Data Gap,Min Data Gap
0.0,1.317853,1.317853,1,3,2,1,1.001227,1.001227
5.999726,13.503548,7.503822,1,3,10,2,1.544038,0.457713
15.99824,24.522347,8.524107,1,3,9,7,1.552936,0.45773
25.995151,32.949142,6.953991,1,3,8,3,2.002417,0.540935
39.99403,43.357499,3.363469,1,3,3,3,2.002099,0.546631
45.992032,46.808232,0.8162,1,3,1,1,0.0,0.0
51.991883,54.943205,2.951322,1,3,5,1,1.043533,0.503386
57.990665,67.541872,9.551207,1,3,13,5,1.046788,0.497964
69.987955,77.489628,7.501673,1,3,12,3,1.043329,0.499059
79.985754,86.488534,6.50278,1,3,7,5,1.547254,0.499287
87.984673,88.801819,0.817146,1,2,1,1,0.0,0.0
91.983696,101.447063,9.463367,1,3,10,5,1.54598,0.503418
105.982423,108.844326,2.861903,1,3,3,1,1.044469,0.499254
111.980265,121.394985,9.41472,1,3,10,6,1.545684,0.455858
123.978161,126.796083,2.817922,1,3,3,4,1.546651,0.455313
129.978001,141.505381,11.52738,1,3,14,5,1.089645,0.456282
143.97494,148.838785,4.863845,1,3,6,4,1.502438,0.50058
151.974028,159.565759,7.591731,1,3,10,1,1.547339,0.456902
159.971695,162.334472,2.362777,1,2,2,2,1.044323,1.044323
165.971241,173.472434,7.501193,1,3,8,6,1.545633,0.498818
175.968408,189.428405,13.459997,1,3,15,4,1.500545,0.496889
193.966379,199.465158,5.498779,1,2,7,2,1.544892,0.455984
201.964863,212.922654,10.957791,1,3,11,6,2.000336,0.455913
213.244979,214.367676,1.122697,1,10,14,8,0.171053,0.032554
219.961613,222.28087,2.319257,1,3,4,1,0.999927,0.501018
225.961554,233.466122,7.504568,1,3,12,2,1.088287,0.457638
235.959232,249.423323,13.464091,1,3,13,7,2.001412,0.453204
251.956441,259.525587,7.569146,1,3,11,1,1.048376,0.410799
259.954462,268.916501,8.962039,1,1,10,3,2.004174,0.453096
271.952322,291.508634,19.556312,1,3,21,7,2.00193,0.450727
297.947975,308.451698,10.503723,1,3,12,5,2.005151,0.452166
311.945809,313.308764,1.362955,1,3,2,0,0.545342,0.545342
315.944273,316.2597,0.315427,1,3,1,1,0.0,0.0
319.944371,329.493586,9.549215,1,3,12,4,1.460038,0.454362
331.941984,336.266472,4.324488,1,3,5,3,1.460071,0.545074
341.940782,346.263709,4.322927,1,3,5,3,2.003998,0.499946
349.939781,360.943759,11.003978,1,3,16,0,1.045504,0.454675
361.936548,372.987874,11.051326,1,2,13,4,1.498974,0.502992
375.935685,379.301783,3.366098,1,3,4,5,1.458193,0.544979
381.933659,391.440671,9.507012,1,3,12,5,1.543488,0.454239
397.930617,403.297566,5.366949,1,3,5,5,2.001894,0.545393
405.930071,411.295654,5.365583,1,3,6,1,2.002192,0.454599
413.927946,425.344444,11.416498,1,3,13,6,1.546994,0.453565
426.987231,427.036909,0.049678,1,1,1,0,0.0,0.0
427.216086,427.271144,0.055058,1,2,1,1,0.0,0.0
427.306924,427.977344,0.67042,1,8,7,7,0.185767,0.034688
431.924765,441.383085,9.45832,1,1,12,3,1.503867,0.410128
445.923061,451.464671,5.54161,1,3,7,1,1.045374,0.545056
453.922431,461.423611,7.50118,1,3,7,3,1.544415,0.545276
463.919477,479.476748,15.557271,1,3,19,8,1.546621,0.454854
479.91697,480.732524,0.815554,1,2,1,2,0.0,0.0
485.916532,492.418252,6.50172,1,3,8,4,1.087427,0.458889
493.914962,502.959022,9.04406,1,2,11,4,1.546668,0.41244
503.913359,506.731679,2.81832,1,2,4,1,1.04263,0.455478
509.912164,516.871167,6.959003,1,3,6,3,2.001132,0.58933
519.910694,527.323928,7.413234,1,3,9,4,1.046364,0.457024
529.91017,536.366502,6.456332,1,3,9,2,1.547079,0.412493
539.907553,541.268733,1.36118,1,3,3,1,0.545901,0.499941
547.907489,549.270554,1.363065,1,3,3,1,0.544475,0.504074
553.905086,571.326474,17.421388,1,3,19,9,2.001886,0.41197
573.902367,580.810699,6.908332,1,3,9,4,1.456587,0.454913
583.899729,593.313857,9.414128,1,3,13,3,2.001241,0.454525
595.899083,601.269323,5.37024,1,3,4,3,2.004175,1.046688
603.897033,610.718662,6.821629,1,3,5,6,2.001962,0.501681
613.89639,628.273716,14.377326,1,3,17,5,2.003137,0.451608
631.892894,635.304385,3.411491,1,3,6,1,1.000241,0.500934
635.595386,636.046543,0.451157,1,7,6,7,0.162042,0.033195
636.102988,638.894155,2.791167,1,1,11,5,0.965375,0.033745
639.89061,659.407718,19.517108,1,2,22,7,2.001998,0.455775
661.888459,669.431077,7.542618,1,3,12,1,1.04497,0.410702
673.886076,679.296869,5.410793,1,3,5,5,1.046154,0.956327
681.884389,697.438829,15.55444,1,3,21,4,2.001322,0.457407
697.881034,705.384106,7.503072,1,1,7,3,2.001399,0.50128
705.880849,711.425998,5.545149,1,2,9,1,1.087841,0.459635
713.880023,716.24194,2.361917,1,3,3,3,1.043668,0.5027
719.87765,725.384785,5.507135,1,3,7,3,1.138597,0.412894
725.877509,726.693512,0.816003,1,3,1,0,0.0,0.0
729.877035,741.432973,11.555938,1,3,14,6,2.004481,0.454747
745.872971,748.192985,2.320014,1,3,3,2,1.002936,1.000359
751.871962,756.282989,4.411027,1,2,6,2,1.047872,0.502454
761.871987,767.478922,5.606935,1,5,7,8,2.024579,0.262543
775.869657,785.460471,9.590814,1,3,14,2,1.044972,0.499358
785.868362,788.77363,2.905268,1,1,3,1,1.044576,0.542396
793.866228,807.379932,13.513704,1,3,18,4,1.54765,0.454625
807.864416,812.271357,4.406941,1,1,4,3,2.001337,1.043882
817.863194,827.368173,9.504979,1,3,9,5,1.545618,0.502244
829.86018,842.688409,12.828229,1,3,15,4,2.003536,0.410436
842.910394,842.910394,0.0,1,1,1,0,0.0,0.0
843.022417,843.743506,0.721089,1,4,12,7,0.170894,0.032488
847.857931,848.672938,0.815007,1,3,2,2,0.498619,0.498619
851.8572,859.358403,7.501203,1,3,10,2,1.046891,0.542228
861.855603,873.403164,11.547561,1,3,12,6,2.002072,0.502569
873.853006,881.176264,7.323258,1,2,10,1,1.088973,0.455228
883.85195,891.310699,7.458749,1,3,11,2,1.503113,0.456739
891.850088,901.357005,9.506917,1,1,7,7,2.004017,1.045383
903.84876,911.350885,7.502125,1,3,8,6,2.000584,0.457241
911.846803,912.161749,0.314946,1,3,1,3,0.0,0.0
915.847809,929.407417,13.559608,1,3,21,3,1.048729,0.454936
929.84455,945.341226,15.496676,1,2,18,6,2.002002,0.455342
945.842315,948.70451,2.862195,1,3,3,3,2.001897,0.544305
951.840373,961.253661,9.413288,1,3,12,4,1.090566,0.45629
963.839373,977.211519,13.372146,1,3,18,4,2.001605,0.450824
979.837145,980.65413,0.816985,1,3,1,0,0.0,0.0
