Rel Start (s),Rel End (s),Interval Duration,Syncs,Acks,Data Packets,Missing Slots,Max Data Gap,Min Data Gap
0.0,1.360908,1.360908,1,3,2,3,1.0411,1.0411
4.001186,9.45993,5.458744,1,2,7,1,1.040105,0.496175
18.007914,29.467632,11.459718,1,3,16,3,1.456702,0.447973
30.012825,31.340255,1.32743,1,1,1,1,0.0,0.0
34.014122,39.424462,5.41034,1,3,7,4,1.552927,0.448356
44.018137,44.338116,0.319979,1,3,1,0,0.0,0.0
48.01988,59.576128,11.556248,1,3,11,7,1.99993,0.448087
64.026205,73.629884,9.603679,1,3,13,4,1.53695,0.415709
74.045773,83.505904,9.460131,1,2,14,2,1.055949,0.416067
86.050822,105.562987,19.512165,1,3,23,8,2.001009,0.449236
106.058391,106.87555,0.817159,1,2,1,1,0.0,0.0
110.060293,112.877262,2.816969,1,3,4,1,1.504572,0.495899
116.063205,121.473035,5.40983,1,3,6,2,1.552983,0.465022
124.066355,139.57648,15.510125,1,3,22,3,1.536877,0.496689
144.074072,156.94418,12.870108,1,3,15,6,1.55304,0.44776
160.080548,169.588716,9.508168,1,3,13,3,1.456307,0.448307
172.085642,179.513284,7.427642,1,3,7,6,1.504529,0.496542
182.090322,190.509418,8.419096,1,3,11,3,1.040593,0.464165
194.094598,203.618205,9.523607,1,3,12,5,1.53605,0.416601
204.098459,211.062119,6.96366,1,1,9,3,1.455452,0.543942
216.12006,227.16395,11.04389,1,3,13,6,1.456922,0.495746
228.170301,232.990689,4.820388,1,1,3,3,2.001289,1.552039
240.128906,247.445264,7.316358,1,3,10,1,1.504379,0.416403
250.13394,263.595722,13.461782,1,3,16,2,2.00018,0.44808
266.140605,270.510261,4.369656,1,3,7,0,1.056956,0.447354
274.143537,280.593882,6.450345,1,3,8,2,1.057065,0.495518
284.146908,297.657213,13.510305,1,3,12,9,2.016484,0.464242
298.153599,305.708626,7.555027,1,1,7,4,1.552394,0.51281
306.156616,317.617038,11.460422,1,1,12,4,2.001139,0.448224
