Rel Start (s),Rel End (s),Interval Duration,Syncs,Acks,Data Packets,Missing Slots,Max Data Gap,Min Data Gap
0.0,95.385547,95.385547,1,3,144,1,1.103078,0.422789
97.980665,193.366154,95.385489,1,3,144,0,1.129128,0.39113
195.962193,289.344823,93.38263,1,3,141,2,1.102942,0.423243
291.94393,385.327343,93.383413,1,3,141,0,1.103359,0.423781
387.926507,483.3112,95.384693,1,3,144,2,1.104501,0.422778
485.908914,581.293731,95.384817,1,3,144,0,1.111164,0.414782
583.89193,679.277961,95.386031,1,2,144,2,1.105159,0.418773
681.875339,777.262355,95.387016,1,3,144,1,1.102901,0.423109
779.859545,875.246713,95.387168,1,3,144,2,1.103193,0.421678
877.843288,973.230142,95.386854,1,3,144,3,1.104333,0.421387
975.827159,1071.212724,95.385565,1,3,144,1,1.104979,0.421677
1073.811283,1169.196631,95.385348,1,3,144,3,1.105683,0.420928
1171.794677,1267.18163,95.386953,1,3,144,0,1.104063,0.423231
1269.778152,1363.161922,93.38377,1,3,141,1,1.103024,0.423463
1365.762645,1461.149376,95.386731,1,3,144,2,1.104617,0.422542
1463.745334,1559.133262,95.387928,1,3,144,0,1.123603,0.398535
1561.728455,1657.116309,95.387854,1,3,144,3,1.102846,0.42199
1659.7128,1755.099589,95.386789,1,3,144,1,1.10363,0.422846
1757.697303,1853.082709,95.385406,1,3,144,2,1.104756,0.421717
1855.681029,1951.066734,95.385705,1,3,144,1,1.104645,0.422687
1953.666754,2049.051998,95.385244,1,3,144,2,1.103729,0.421823
2051.650558,2051.732134,0.081576,1,1,1,0,0.0,0.0
2149.633622,2245.021064,95.387442,1,3,144,1,1.103987,0.422861
2247.617383,2343.003865,95.386482,1,3,144,3,1.103865,0.422295
2345.600826,2440.987204,95.386378,1,3,144,1,1.104012,0.422729
2443.584617,2538.970146,95.385529,1,3,144,2,1.103906,0.422625
2541.568996,2636.953713,95.384717,1,3,144,1,1.105369,0.421495
2639.551826,2734.938184,95.386358,1,3,144,3,1.105105,0.423685
2737.536859,2832.922535,95.385676,1,3,144,0,1.102415,0.424011
2835.520561,2930.906766,95.386205,1,3,144,1,1.103436,0.421363
2933.503773,3028.891186,95.387413,1,3,144,3,1.103264,0.422079
3031.488997,3124.873513,93.384516,1,3,141,0,1.102873,0.424056
3127.472816,3222.858192,95.385376,1,3,144,0,1.105509,0.422266
3225.457257,3320.842508,95.385251,1,3,144,3,1.104987,0.421506
3323.440195,3418.825055,95.38486,1,3,144,1,1.104912,0.420986
3421.423511,3516.810089,95.386578,1,3,144,1,1.10435,0.42203
3519.407693,3614.793921,95.386228,1,3,144,3,1.125509,0.400167
3617.392472,3712.779198,95.386726,1,3,144,1,1.103874,0.423228
3715.375041,3810.761393,95.386352,1,3,144,2,1.104757,0.42277
3813.359367,3908.745589,95.386222,1,3,144,3,1.104825,0.422001
3911.342904,4006.72897,95.386066,1,3,144,2,1.104722,0.422008
