row_number,Algorithm,Accuracy,Precision,Recall,F1-Score,KFold,ROC Curve
0,Random Forest (4 n_estimators),0.8972403662843391,0.8357814646518018,0.9887485935741968,0.905852708738976,0.8972404379590561,0.89724322609518
1,Naive Bayes (Gaussian),0.807856986592493,0.8008184705594918,0.8195399424928116,0.8100710534445474,0.8078572872714487,0.8078573517076846
2,KNN,0.8888333281245117,0.9045853658536586,0.8693586698337292,0.8866222548050872,0.8898336409985935,0.8888327195034013
3,Logistic Regression,0.807856986592493,0.8008184705594918,0.8195399424928116,0.8100710534445474,0.8078572872714487,0.8078573517076846
4,Support Vector Machine,0.807856986592493,0.8008184705594918,0.8195399424928116,0.8100710534445474,0.8078572872714487,0.8078573517076846
