row_number,Algorithm,Accuracy,Precision,Recall,F1-Score,KFold,ROC Curve
0,Random Forest (4 n_estimators),0.8749257742913398,0.7999,1.0,0.8888271570642814,0.8749258819737458,0.874929683105194
1,Naive Bayes (Gaussian),0.8416726568115761,0.7886565272496832,0.9334916864608076,0.8549836835174901,0.8416727271839349,0.8416755263355977
2,KNN,0.7960433790667875,0.8031233998975934,0.7843480435054382,0.7936246916703561,0.8077973120800124,0.7960430135647074
3,Logistic Regression,0.8307341313248117,0.8093428437792329,0.8652956619577448,0.8363845084889131,0.83073435302391,0.8307352114401513
4,Support Vector Machine,0.8416726568115761,0.7886565272496832,0.9334916864608076,0.8549836835174901,0.8416727271839349,0.8416755263355977
