row_number,Algorithm,Accuracy,Precision,Recall,F1-Score,KFold,ROC Curve
0,Random Forest (4 n_estimators),0.9284330270641915,0.9034194573597787,0.9594349646852929,0.9305850257653835,0.9284330559462417,0.9284330270641915
1,Naive Bayes (Gaussian),0.852053253328333,0.9376796953920273,0.7542346396649791,0.836012193432174,0.8337095346929206,0.852053253328333
2,KNN,0.9284330270641915,0.9034194573597787,0.9594349646852929,0.9305850257653835,0.9207136906157212,0.9284330270641915
3,Logistic Regression,0.7651103193949622,0.7710050476007922,0.7542346396649791,0.7625276461295418,0.7651103932255039,0.7651103193949622
4,Support Vector Machine,0.7651103193949622,0.7710050476007922,0.7542346396649791,0.7625276461295418,0.7651103932255039,0.7651103193949622
