SUMMARY REPORT: Trojan_80_ALL | Model: .\KNN.sav | Port: COM8 | Delay: 120ms
Total Packets Collected: 20000
Total Flows Processed: 247
--------------------------------------------------
CONFUSION MATRIX:
True Positives (TP):  145
False Positives (FP): 102
True Negatives (TN):  0
False Negatives (FN): 0
Overall Accuracy: 58.70%
--------------------------------------------------
2026-04-29 12:55:54 | Pred: 1 | Actual: 0 | File: flow_125554_573469.txt
2026-04-29 12:56:10 | Pred: 1 | Actual: 0 | File: flow_125610_580429.txt
2026-04-29 12:56:32 | Pred: 1 | Actual: 0 | File: flow_125632_605205.txt
2026-04-29 12:57:34 | Pred: 1 | Actual: 0 | File: flow_125734_678860.txt
2026-04-29 13:00:52 | Pred: 1 | Actual: 1 | File: flow_130052_886653.txt
2026-04-29 13:02:14 | Pred: 1 | Actual: 1 | File: flow_130214_982790.txt
2026-04-29 13:02:59 | Pred: 1 | Actual: 0 | File: flow_130259_017303.txt
2026-04-29 13:04:09 | Pred: 1 | Actual: 1 | File: flow_130409_094282.txt
2026-04-29 13:04:55 | Pred: 1 | Actual: 0 | File: flow_130455_145827.txt
2026-04-29 13:05:07 | Pred: 1 | Actual: 1 | File: flow_130507_166190.txt
2026-04-29 13:07:01 | Pred: 1 | Actual: 1 | File: flow_130701_293157.txt
2026-04-29 13:07:49 | Pred: 1 | Actual: 1 | File: flow_130749_345033.txt
2026-04-29 13:08:45 | Pred: 1 | Actual: 1 | File: flow_130845_401032.txt
2026-04-29 13:12:13 | Pred: 1 | Actual: 1 | File: flow_131213_651351.txt
2026-04-29 13:12:35 | Pred: 1 | Actual: 0 | File: flow_131235_654759.txt
2026-04-29 13:13:33 | Pred: 1 | Actual: 0 | File: flow_131333_710771.txt
2026-04-29 13:14:05 | Pred: 1 | Actual: 0 | File: flow_131405_739924.txt
2026-04-29 13:14:13 | Pred: 1 | Actual: 1 | File: flow_131413_758977.txt
2026-04-29 13:14:57 | Pred: 1 | Actual: 0 | File: flow_131457_809434.txt
2026-04-29 13:15:15 | Pred: 1 | Actual: 1 | File: flow_131515_816905.txt
2026-04-29 13:15:27 | Pred: 1 | Actual: 1 | File: flow_131527_859856.txt
2026-04-29 13:16:09 | Pred: 1 | Actual: 0 | File: flow_131609_886322.txt
2026-04-29 13:17:33 | Pred: 1 | Actual: 1 | File: flow_131733_975231.txt
2026-04-29 13:18:02 | Pred: 1 | Actual: 0 | File: flow_131801_996037.txt
2026-04-29 13:18:38 | Pred: 1 | Actual: 1 | File: flow_131838_042862.txt
2026-04-29 13:20:08 | Pred: 1 | Actual: 1 | File: flow_132008_143449.txt
2026-04-29 13:20:54 | Pred: 1 | Actual: 1 | File: flow_132054_194422.txt
2026-04-29 13:20:56 | Pred: 1 | Actual: 1 | File: flow_132056_195095.txt
2026-04-29 13:21:16 | Pred: 1 | Actual: 1 | File: flow_132116_219008.txt
2026-04-29 13:21:54 | Pred: 1 | Actual: 1 | File: flow_132154_250633.txt
2026-04-29 13:22:18 | Pred: 1 | Actual: 0 | File: flow_132218_276476.txt
2026-04-29 13:23:18 | Pred: 1 | Actual: 1 | File: flow_132318_349055.txt
2026-04-29 13:23:54 | Pred: 1 | Actual: 1 | File: flow_132354_380641.txt
2026-04-29 13:24:44 | Pred: 1 | Actual: 1 | File: flow_132444_433212.txt
2026-04-29 13:25:04 | Pred: 1 | Actual: 1 | File: flow_132504_457107.txt
2026-04-29 13:25:12 | Pred: 1 | Actual: 1 | File: flow_132512_476098.txt
2026-04-29 13:25:36 | Pred: 1 | Actual: 0 | File: flow_132536_501782.txt
