row_number,Algorithm,Accuracy,Precision,Recall,F1-Score,KFold,ROC Curve
0,Random Forest (4 n_estimators),0.9444340271266954,0.9169158604514805,0.9774360897556097,0.9462092333756883,0.9435900970854822,0.9444340271266953
1,Naive Bayes (Gaussian),0.9191824489030564,0.9191824489030564,0.9191824489030564,0.9191824489030564,0.9191822452726989,0.9191824489030564
2,KNN,0.9304019001187575,1.0,0.8608038002375148,0.925195660206241,0.9351831047819971,0.9304019001187573
3,Logistic Regression,0.7632977061066316,0.7701532739049574,0.750609413088318,0.7602557609521398,0.7632976685810282,0.7632977061066317
4,Support Vector Machine,0.7632977061066316,0.7701532739049574,0.750609413088318,0.7602557609521398,0.7632976685810282,0.7632977061066317
