row_number,Algorithm,Accuracy,Precision,Recall,F1-Score,KFold,ROC Curve
0,Random Forest (4 n_estimators),0.9439689040215243,0.9754446571121796,0.9622950603963262,0.968825241850283,0.9384211544703003,0.8660850301981631
1,Naive Bayes (Gaussian),0.9085454415581323,0.9181417554168196,0.9869075501986895,0.9512835472578763,0.9085930611597,0.5755162750993448
2,KNN,0.9422545774899402,0.9681218541303418,0.968051790836601,0.9680868212157997,0.9351234509176152,0.8326196454183006
3,Logistic Regression,0.9047596371342175,0.9047596371342175,1.0,0.9499987499687492,0.9047596371207192,0.5
4,Support Vector Machine,0.9047596371342175,0.9047596371342175,1.0,0.9499987499687492,0.9047596371207192,0.5
