2025-07-23 15:02:48.032607, 1, BB:0:1:0
2025-07-23 15:02:48.112710, 2, 03:505:0:1
2025-07-23 15:02:48.128751, 3, 02:432:0:1
2025-07-23 15:02:48.144834, 4, 01:1620:0:1
2025-07-23 15:02:48.352829, 5, 01:250:0:0:Node 01: Network 1
2025-07-23 15:02:49.360780, 6, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:02:50.400551, 7, 01:250:0:0:Node 01: Network 1
2025-07-23 15:02:51.361087, 8, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:02:52.401224, 9, 01:250:0:0:Node 01: Network 1
2025-07-23 15:02:52.897356, 10, 02:750:0:0:Node 02: Network 2
2025-07-23 15:02:53.361625, 11, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:02:54.402555, 12, 01:250:0:0:Node 01: Network 1
2025-07-23 15:02:54.897972, 13, 02:750:0:0:Node 02: Network 2
2025-07-23 15:02:55.362105, 14, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:02:56.402685, 15, 01:250:0:0:Node 01: Network 1
2025-07-23 15:02:56.899120, 16, 02:750:0:0:Node 02: Network 2
2025-07-23 15:02:57.362893, 17, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:02:58.419799, 18, 01:250:0:0:Node 01: Network 1
2025-07-23 15:02:59.459592, 19, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:03:01.012238, 20, 02:750:0:0:Node 02: Network 2
2025-07-23 15:03:02.548329, 21, 01:250:0:0:Node 01: Network 1
2025-07-23 15:03:03.012824, 22, 02:750:0:0:Node 02: Network 2
2025-07-23 15:03:03.604905, 23, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:03:04.037403, 24, BB:0:1:0
2025-07-23 15:03:04.101507, 25, 03:501:0:1
2025-07-23 15:03:06.037850, 26, BB:0:1:0
2025-07-23 15:03:06.101639, 27, 01:1721:0:1
2025-07-23 15:03:06.117386, 28, 02:1856:0:1
2025-07-23 15:03:06.149478, 29, 03:501:0:1
2025-07-23 15:03:06.358306, 30, 01:250:0:0:Node 01: Network 1
2025-07-23 15:03:06.869853, 31, 02:750:0:0:Node 02: Network 2
2025-07-23 15:03:07.414481, 32, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:03:08.358886, 33, 01:250:0:0:Node 01: Network 1
2025-07-23 15:03:08.870539, 34, 02:750:0:0:Node 02: Network 2
2025-07-23 15:03:09.415088, 35, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:03:10.375257, 36, 01:250:0:0:Node 01: Network 1
2025-07-23 15:03:11.415640, 37, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:03:12.967324, 38, 02:750:0:0:Node 02: Network 2
2025-07-23 15:03:14.504260, 39, 01:250:0:0:Node 01: Network 1
2025-07-23 15:03:14.968333, 40, 02:750:0:0:Node 02: Network 2
2025-07-23 15:03:15.560965, 41, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:03:16.056458, 42, BB:0:1:0
2025-07-23 15:03:16.120241, 43, 03:498:0:1
2025-07-23 15:03:16.121242, 44, 01:1586:0:1
2025-07-23 15:03:17.369426, 45, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:03:18.921785, 46, 02:750:0:0:Node 02: Network 2
2025-07-23 15:03:20.458347, 47, 01:250:0:0:Node 01: Network 1
2025-07-23 15:03:21.514115, 48, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:03:24.059481, 49, BB:0:1:0
2025-07-23 15:03:24.123382, 50, 03:497:0:1
2025-07-23 15:03:24.139461, 51, 02:402:0:1
2025-07-23 15:03:24.250477, 52, 01:1575:0:1
2025-07-23 15:03:24.363190, 53, 01:250:0:0:Node 01: Network 1
2025-07-23 15:03:24.875152, 54, 02:750:0:0:Node 02: Network 2
2025-07-23 15:03:25.371209, 55, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:03:26.380211, 56, 01:250:0:0:Node 01: Network 1
2025-07-23 15:03:26.876321, 57, 02:750:0:0:Node 02: Network 2
2025-07-23 15:03:27.419848, 58, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:03:28.428704, 59, 01:250:0:0:Node 01: Network 1
2025-07-23 15:03:28.972344, 60, 02:750:0:0:Node 02: Network 2
2025-07-23 15:03:29.421188, 61, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:03:30.429147, 62, 01:250:0:0:Node 01: Network 1
2025-07-23 15:03:31.421131, 63, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:03:32.429944, 64, 01:250:0:0:Node 01: Network 1
2025-07-23 15:03:32.974004, 65, 02:750:0:0:Node 02: Network 2
2025-07-23 15:03:33.470186, 66, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:03:34.510137, 67, 01:250:0:0:Node 01: Network 1
2025-07-23 15:03:34.974402, 68, 02:750:0:0:Node 02: Network 2
2025-07-23 15:03:35.566891, 69, 03:1251:0:0:Node 03: Network 2
2025-07-23 15:03:36.975261, 70, 02:750:0:0:Node 02: Network 2
2025-07-23 15:03:37.519424, 71, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:03:38.558999, 72, 01:250:0:0:Node 01: Network 1
2025-07-23 15:03:39.071805, 73, 02:750:0:0:Node 02: Network 2
2025-07-23 15:03:39.616028, 74, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:03:40.063296, 75, BB:0:1:0
2025-07-23 15:03:40.095856, 76, 02:387:0:1
2025-07-23 15:03:40.175810, 77, 01:1555:0:1
2025-07-23 15:03:40.384209, 78, 01:250:0:0:Node 01: Network 1
2025-07-23 15:03:40.928159, 79, 02:750:0:0:Node 02: Network 2
2025-07-23 15:03:41.424104, 80, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:03:42.384421, 81, 01:250:0:0:Node 01: Network 1
2025-07-23 15:03:42.929052, 82, 02:750:0:0:Node 02: Network 2
2025-07-23 15:03:44.481579, 83, 01:250:0:0:Node 01: Network 1
2025-07-23 15:03:45.025564, 84, 02:750:0:0:Node 02: Network 2
2025-07-23 15:03:48.066228, 85, BB:0:1:0
2025-07-23 15:03:48.113802, 86, 03:490:0:1
2025-07-23 15:03:48.162425, 87, 01:1545:0:1
2025-07-23 15:03:48.177938, 88, 02:382:0:1
2025-07-23 15:03:48.386512, 89, 01:250:0:0:Node 01: Network 1
2025-07-23 15:03:48.882388, 90, 02:750:0:0:Node 02: Network 2
2025-07-23 15:03:49.395018, 91, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:03:50.435442, 92, 01:250:0:0:Node 01: Network 1
2025-07-23 15:03:50.883430, 93, 02:750:0:0:Node 02: Network 2
2025-07-23 15:03:51.395480, 94, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:03:52.435227, 95, 01:250:0:0:Node 01: Network 1
2025-07-23 15:03:53.396169, 96, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:03:54.932532, 97, 02:750:0:0:Node 02: Network 2
2025-07-23 15:03:56.933123, 98, 02:750:0:0:Node 02: Network 2
2025-07-23 15:03:57.476566, 99, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:03:58.932550, 100, 02:750:0:0:Node 02: Network 2
2025-07-23 15:03:59.477551, 101, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:04:00.949529, 102, 02:750:0:0:Node 02: Network 2
2025-07-23 15:04:02.486163, 103, 01:250:0:0:Node 01: Network 1
2025-07-23 15:04:04.486479, 104, 01:250:0:0:Node 01: Network 1
2025-07-23 15:04:05.543467, 105, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:04:06.503748, 106, 01:250:0:0:Node 01: Network 1
2025-07-23 15:04:07.079726, 107, 02:750:0:0:Node 02: Network 2
2025-07-23 15:04:07.544086, 108, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:04:08.072101, 109, BB:0:1:0
2025-07-23 15:04:08.136440, 110, 02:364:0:1
2025-07-23 15:04:08.152492, 111, 03:484:0:1
2025-07-23 15:04:08.247646, 112, 01:1518:0:1
2025-07-23 15:04:08.888605, 113, 02:750:0:0:Node 02: Network 2
2025-07-23 15:04:09.400195, 114, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:04:12.073226, 115, BB:0:1:0
2025-07-23 15:04:12.121390, 116, 03:484:0:1
2025-07-23 15:04:12.153345, 117, 01:1515:0:1
2025-07-23 15:04:12.169694, 118, 02:362:0:1
2025-07-23 15:04:12.889580, 119, 02:750:0:0:Node 02: Network 2
2025-07-23 15:04:13.450166, 120, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:04:14.489577, 121, 01:250:0:0:Node 01: Network 1
2025-07-23 15:04:14.906364, 122, 02:750:0:0:Node 02: Network 2
2025-07-23 15:04:15.450656, 123, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:04:17.450480, 124, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:04:18.987381, 125, 02:750:0:0:Node 02: Network 2
2025-07-23 15:04:20.988289, 126, 02:750:0:0:Node 02: Network 2
2025-07-23 15:04:22.540697, 127, 01:250:0:0:Node 01: Network 1
2025-07-23 15:04:23.084880, 128, 02:751:0:0:Node 02: Network 2
2025-07-23 15:04:23.597020, 129, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:04:24.093159, 130, BB:0:1:0
2025-07-23 15:04:24.141237, 131, 02:351:0:1
2025-07-23 15:04:24.205201, 132, 03:480:0:1
2025-07-23 15:04:24.908569, 133, 02:750:0:0:Node 02: Network 2
2025-07-23 15:04:25.405383, 134, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:04:28.093825, 135, BB:0:1:0
2025-07-23 15:04:28.142349, 136, 03:479:0:1
2025-07-23 15:04:28.173868, 137, 02:348:0:1
2025-07-23 15:04:28.190186, 138, 01:1494:0:1
2025-07-23 15:04:28.398237, 139, 01:250:0:0:Node 01: Network 1
2025-07-23 15:04:28.910233, 140, 02:750:0:0:Node 02: Network 2
2025-07-23 15:04:29.406734, 141, 03:1251:0:0:Node 03: Network 2
2025-07-23 15:04:30.415005, 142, 01:250:0:0:Node 01: Network 1
2025-07-23 15:04:34.095435, 143, BB:0:1:0
2025-07-23 15:04:34.143351, 144, 01:1486:0:1
2025-07-23 15:04:34.144360, 145, 03:478:0:1
2025-07-23 15:04:34.159773, 146, 02:343:0:1
2025-07-23 15:04:34.400273, 147, 01:250:0:0:Node 01: Network 1
2025-07-23 15:04:34.944046, 148, 02:750:0:0:Node 02: Network 2
2025-07-23 15:04:35.455871, 149, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:04:36.496276, 150, 01:250:0:0:Node 01: Network 1
2025-07-23 15:04:36.960210, 151, 02:750:0:0:Node 02: Network 2
2025-07-23 15:04:37.457073, 152, 03:1250:0:0:Node 03: Network 2
2025-07-23 15:04:38.497582, 153, 01:250:0:0:Node 01: Network 1
2025-07-23 15:04:39.009057, 154, 02:750:0:0:Node 02: Network 2
2025-07-23 15:04:39.553045, 155, 03:1250:0:0:Node 03: Network 2
