2025-07-17 15:35:49.508337, 1, BB:0:1:0
2025-07-17 15:35:49.572071, 2, 01:341:0:1
2025-07-17 15:35:49.573071, 3, 02:1208:0:1
2025-07-17 15:35:49.636901, 4, 03:1253:0:1
2025-07-17 15:35:49.828370, 5, 01:250:0:0:Node 01: Network 1
2025-07-17 15:35:50.325255, 6, 02:750:0:0:Node 02: Network 2
2025-07-17 15:35:50.837357, 7, 03:1250:0:0:Node 03: Network 2
2025-07-17 15:35:51.828876, 8, 01:250:0:0:Node 01: Network 1
2025-07-17 15:35:52.325261, 9, 02:750:0:0:Node 02: Network 2
2025-07-17 15:35:52.837508, 10, 03:1250:0:0:Node 03: Network 2
2025-07-17 15:35:53.829886, 11, 01:250:0:0:Node 01: Network 1
2025-07-17 15:35:54.325748, 12, 02:750:0:0:Node 02: Network 2
2025-07-17 15:35:54.886178, 13, 03:1250:0:0:Node 03: Network 2
2025-07-17 15:35:55.845679, 14, 01:250:0:0:Node 01: Network 1
2025-07-17 15:35:56.343175, 15, 02:750:0:0:Node 02: Network 2
2025-07-17 15:35:56.406762, 16, BB:0:1:0:01:341:0:1
2025-07-17 15:35:56.471018, 17, 02:91:0:1
2025-07-17 15:35:56.534817, 18, 02:1208:0:1:03:1253:0:1
2025-07-17 15:35:56.647091, 19, 01:250:0:0:Node 01: Network 1
2025-07-17 15:35:56.726566, 20, 02:750:0:0:Node 02: Network 2
2025-07-17 15:35:56.775121, 21, 03:1250:0:0:Node 03: Network 2
2025-07-17 15:35:56.823389, 22, 01:250:0:0:Node 01: Network 1
2025-07-17 15:35:56.886975, 23, 02:750:0:0:Node 02: Network 2
2025-07-17 15:35:56.983019, 24, 03:1250:0:0:Node 03: Network 2
2025-07-17 15:35:57.031449, 25, 01:250:0:0:Node 01: Network 1
2025-07-17 15:35:57.143344, 26, 02:750:0:0:Node 02: Network 2
2025-07-17 15:35:57.206997, 27, 03:1250:0:0:Node 03: Network 2
2025-07-17 15:35:57.239185, 28, 02:750:0:0:Node 02: Network 2
2025-07-17 15:35:57.271567, 29, 01:250:0:0:Node 01: Network 1
2025-07-17 15:35:57.302753, 30, 02:750:0:0:Node 02: Network 2
2025-07-17 15:35:57.511753, 31, BB:0:1:0
2025-07-17 15:36:01.512278, 32, BB:0:1:0
2025-07-17 15:36:01.561228, 33, 01:1569:0:1
2025-07-17 15:36:01.592269, 34, 02:1157:0:1
2025-07-17 15:36:01.608806, 35, 03:1153:0:1
2025-07-17 15:36:01.832979, 36, 01:250:0:0:Node 01: Network 1
2025-07-17 15:36:02.329500, 37, 02:750:0:0:Node 02: Network 2
2025-07-17 15:36:02.841083, 38, 03:1250:0:0:Node 03: Network 2
2025-07-17 15:36:03.833265, 39, 01:250:0:0:Node 01: Network 1
2025-07-17 15:36:04.330060, 40, 02:750:0:0:Node 02: Network 2
2025-07-17 15:36:04.841630, 41, 03:1250:0:0:Node 03: Network 2
2025-07-17 15:36:05.850643, 42, 01:251:0:0:Node 01: Network 1
2025-07-17 15:36:06.346388, 43, 02:750:0:0:Node 02: Network 2
2025-07-17 15:36:06.842586, 44, 03:1250:0:0:Node 03: Network 2
2025-07-17 15:36:07.882822, 45, 01:250:0:0:Node 01: Network 1
2025-07-17 15:36:07.914892, 46, BB:0:1:0
2025-07-17 15:36:07.962736, 47, BB:0:1:0:1569:0:1
2025-07-17 15:36:08.011682, 48, 02:91:0:1
2025-07-17 15:36:08.027408, 49, 01:399:0:1
2025-07-17 15:36:08.058696, 50, 02:442:0:1
2025-07-17 15:36:08.091619, 51, 02:1157:0:1:1153:0:1
2025-07-17 15:36:08.123542, 52, 03:445:0:1
2025-07-17 15:36:08.187551, 53, 02:750:0:0:Node 02: Network 2
2025-07-17 15:36:08.379632, 54, 02:750:0:0:Node 02: Network 2
2025-07-17 15:36:08.427178, 55, 02:781:0:0:Node 02: Network 2
2025-07-17 15:36:08.459217, 56, 03:1250:0:0:Node 03: Network 2
2025-07-17 15:36:08.491779, 57, 01:250:0:0:Node 01: Network 1
2025-07-17 15:36:08.523464, 58, 01:250:0:0:Node 01: Network 1
2025-07-17 15:36:08.571548, 59, 02:750:0:0:Node 02: Network 2
2025-07-17 15:36:08.603194, 60, 01:250:0:0:Node 01: Network 1
2025-07-17 15:36:08.635452, 61, 03:1250:0:0:Node 03: Network 2
2025-07-17 15:36:08.667318, 62, 01:251:0:0:Node 01: Network 1
2025-07-17 15:36:08.715660, 63, 02:750:0:0:Node 02: Network 2
2025-07-17 15:36:08.827489, 64, 03:1250:0:0:Node 03: Network 2
2025-07-17 15:36:08.891557, 65, 01:250:0:0:Node 01: Network 1
2025-07-17 15:36:09.274967, 66, 03:1250:0:0:Node 03: Network 2
2025-07-17 15:36:09.515563, 67, BB:0:1:0
2025-07-17 15:36:09.595088, 68, 03:1248:0:1
2025-07-17 15:36:10.844037, 69, 03:1250:0:0:Node 03: Network 2
