Hour,Minute,Partial Seconds,Time Differential
-0.8639155467297586,0.2996257335200896,-1.6402394421652284,0.35983447324660733
-0.8639155467297586,-1.34318036428639,0.2713341890754566,1.004314387628744
-0.4799107433536907,-1.6952102423877784,0.5923975764312863,-0.7983222080325509
-0.8639155467297586,0.945013843372635,0.5309541507122422,1.5324215954010474
0.28809886339844504,-1.1671654252356958,0.5780641409361997,1.5277956418749308
-0.09590593997762284,1.7077452459256435,0.34848210481375913,0.45418139961314474
-0.4799107433536907,1.062357136073098,0.9612912796113364,1.4739208227339702
0.6721036667745128,-0.4631056690329188,-0.9695188729735676,-0.7545264065793584
1.0561084701505807,-0.9324788398347701,-1.3614455961929424,0.3048943825353415
-0.4799107433536907,1.1210287824233294,-0.39489043482374203,0.40330060365216147
-0.8639155467297586,1.0036854897228664,-0.8048148585482363,0.5921985943293252
-0.8639155467297586,1.4143870141744863,-0.049548246921852945,-0.8016916573166004
-0.09590593997762284,1.2970437214740236,-0.32771572280695394,-0.216059784747808
2.5921276836548524,-0.9324788398347701,1.1791775942725036,0.40378983079403064
-0.8639155467297586,-1.5191953033370842,0.7072355722490455,2.9161917671290727
-0.09590593997762284,-0.2870907299822245,-0.5044042849004275,-0.27900935674814276
1.4401132735266486,-0.2870907299822245,0.3908943193838282,-0.517237164293841
-0.8639155467297586,0.2996257335200896,1.0281214880801728,0.3088774188582344
-0.8639155467297586,0.12361079446939534,-0.7262889286181264,-0.7424517645071308
2.2081228802787845,-1.4605236569868527,-1.712752219258361,0.41164796843489554
-0.4799107433536907,0.35829737987032095,1.672454477432251,-0.23484399522375402
1.0561084701505807,1.649073599575412,0.4456599440067152,-0.23085978569428597
-0.4799107433536907,1.355715367824255,-1.142136029500338,-0.760588364953552
1.0561084701505807,-0.05240414458129889,1.5865930578144396,1.5318150476016554
1.4401132735266486,0.24095408716985817,0.24825245136268434,-0.0742460935541955
-0.4799107433536907,-1.1084937788854643,-0.39600746147922217,1.4651170805934732
2.2081228802787845,-1.6952102423877784,-0.9208359978640118,0.35401888825321126
-0.09590593997762284,-1.1671654252356958,-0.3829476451614121,0.01024237796071644
-0.8639155467297586,1.355715367824255,-0.5685585011634563,0.409424741974842
-0.09590593997762284,1.4143870141744863,0.22645825216245932,0.30939949578421005
2.2081228802787845,-1.34318036428639,-1.178392418046904,0.3036719012839559
-0.4799107433536907,-1.1671654252356958,-0.8258991716496514,-0.7656331532270244
0.28809886339844504,1.1210287824233294,0.7374996869615407,-0.5342369275688681
-0.8639155467297586,-0.40443402268268736,-0.03822486767907277,-0.2838265429460214
-0.8639155467297586,0.5343123189210152,-0.1617380892043461,-0.7414592317444895
-0.4799107433536907,-0.5804489617333816,-0.030492676936154043,-0.17769475653133737
0.6721036667745128,-0.22841908363199312,-0.5469974508290169,-0.8021210509231332
-0.4799107433536907,-1.4018520106366212,0.4205390236767736,-0.2911708161069371
1.4401132735266486,-0.05240414458129889,0.9900799447851288,-0.5427027862157
2.5921276836548524,-0.4631056690329188,1.0715045762853788,0.4070208417022034
-0.4799107433536907,0.5343123189210152,-0.13547926321601814,0.1215585642313248
-1.2479203501058265,1.062357136073098,0.27410065696052427,-0.7697616671652454
-0.09590593997762284,-1.636538596037547,0.43585725214226784,-0.8027440236145783
1.8241180769027165,-0.9911504861850015,0.23043222238226724,1.5318760543435674
-0.4799107433536907,1.5317303068749493,-0.4925415314159047,-0.7413243129883385
-0.4799107433536907,-1.34318036428639,0.3415398363474572,-0.17718089205138826
0.28809886339844504,0.18228244081962675,-0.20054867577310065,-0.7902845697856765
1.0561084701505807,1.355715367824255,-1.036985891031042,0.9971108992568555
1.8241180769027165,-1.4605236569868527,0.8396084506741708,0.4081729305590755
-0.8639155467297586,-1.0498221325352328,-1.464838418584302,0.4089542861381762
-0.09590593997762284,0.4169690262205524,1.4067378469468632,-0.7796424129418
0.6721036667745128,0.4169690262205524,-0.271693878175879,-0.22826817236961144
-0.4799107433536907,1.5904019532251805,-1.0489008420228305,-0.7608980914894116
-0.4799107433536907,-0.7564639007840758,-0.9603495108639408,0.4234715443000248
0.28809886339844504,-1.0498221325352328,-0.8185880407986739,-0.5525178324240421
-0.4799107433536907,0.8863421970224037,-0.7423588011882428,0.40355636268556055
2.5921276836548524,-0.639120608083613,-0.4080233276517237,0.8976135960250754
-0.09590593997762284,0.18228244081962675,-0.7958229679633119,-0.1266121690394151
-0.09590593997762284,-0.8151355471343072,0.7643396451974237,-0.17952378558211493
1.0561084701505807,-0.7564639007840758,0.8746016595449138,-0.7515945633478682
-1.2479203501058265,-1.4605236569868527,-0.9252658263139378,1.4563156848661263
-0.8639155467297586,1.5317303068749493,1.5948124252918356,-0.17848432455646449
-1.6319251534818944,1.0036854897228664,-1.0904848561442881,-0.8168494862685224
-0.4799107433536907,-1.6952102423877784,-0.09691574484831997,-0.7533004057082471
-0.09590593997762284,-0.05240414458129889,0.3222650368312435,0.30964586916500747
0.28809886339844504,0.5929839652712466,-1.6680815925406078,-0.7607397086017561
-0.09590593997762284,-1.7538818887380099,-1.1040214096951224,-0.1228532151723905
1.8241180769027165,-0.8151355471343072,1.6546342484518337,-0.7561618565452236
-1.2479203501058265,1.4730586605247178,-0.6365092161215904,2.920671069833286
-0.09590593997762284,1.355715367824255,1.472033448702096,-0.7778520997080048
-0.09590593997762284,-0.16974743728176173,0.2969353264722402,1.455493267056893
1.8241180769027165,1.238372075123792,0.7006064888263361,-0.7933665834587956
0.28809886339844504,-0.7564639007840758,-1.1176901969310291,-0.7749261225093909
-0.4799107433536907,-0.6977922544338444,-0.6521684683012188,-0.7463515031631826
-1.2479203501058265,-0.34576237633245593,0.67750039227684,0.9971930237171214
1.4401132735266486,1.2970437214740236,-0.36965120014399877,-0.4691415607424446
2.2081228802787845,-1.7538818887380099,-1.0215945860553763,0.40723671171204523
-0.09590593997762284,-1.636538596037547,-0.3683775809667223,-0.17544806593977927
-0.09590593997762284,-1.0498221325352328,0.1840321182571195,-0.7092605772874074
1.0561084701505807,0.8863421970224037,1.1421347632831382,-0.8010018118503676
-1.2479203501058265,-1.4605236569868527,-0.9284081162513166,1.4244161980857273
1.0561084701505807,-1.1084937788854643,0.11282079901180496,0.4640715310423012
1.4401132735266486,-1.6952102423877784,-1.0385970540886351,-0.543521684405208
1.4401132735266486,0.8276705506721722,0.16309743800986518,3.3279157094323657
-0.8639155467297586,-0.5804489617333816,0.39960782326333694,-0.7980500241070985
0.28809886339844504,-0.16974743728176173,-0.3523146680642413,-0.7590139217295984
0.28809886339844504,0.18228244081962675,0.7026735101140471,-0.7613075405841656
-1.2479203501058265,0.18228244081962675,1.0357179653042012,-0.22948244117497052
2.2081228802787845,-1.225837071585927,1.3358049144069644,1.4414887001684182
-1.6319251534818944,1.062357136073098,-0.11787130409848046,-0.8027381575817022
-0.09590593997762284,-0.2870907299822245,-0.7281541195444111,-0.7510103064734056
1.8241180769027165,-1.6952102423877784,0.27522812311745753,-0.7980124814966912
-0.8639155467297586,0.4169690262205524,1.4155731450099913,0.4091678097348675
-0.8639155467297586,1.649073599575412,-0.747129653352303,-0.046380090979423756
-0.09590593997762284,-0.22841908363199312,-0.5925449956688292,-0.7551141830735467
-0.4799107433536907,-1.636538596037547,-1.2405526895323935,1.5321611435413471
-0.09590593997762284,-0.16974743728176173,0.9898085177473486,0.4554425966815128
-0.8639155467297586,-0.16974743728176173,0.8462340542630624,-0.8033505714139703
-0.8639155467297586,0.945013843372635,-1.3864029643334523,-0.8009560567939337
-1.6319251534818944,1.1797004287735606,1.296719420966612,-0.07155241125747627
0.28809886339844504,-1.6952102423877784,-1.3852928973456076,0.3589475290757364
-0.4799107433536907,1.4730586605247178,1.3086343719584004,-0.2164997372135178
-1.6319251534818944,0.8276705506721722,1.161089418088124,-0.3291369540878309
0.28809886339844504,0.8276705506721722,-1.235764438199245,0.8578325074723067
-1.2479203501058265,-0.40443402268268736,-0.3986834536850298,-0.7802184573702361
-1.2479203501058265,0.8276705506721722,-1.5671176941539993,-0.8014417643160774
1.0561084701505807,0.18228244081962675,-1.4614525402796847,-0.1787999171252004
1.4401132735266486,-0.8738071934845386,-0.48189671976757503,-0.8056946381512722
-1.2479203501058265,1.0036854897228664,1.6516207123657096,-0.8026290493702061
-0.4799107433536907,1.355715367824255,-1.4585816773800862,-0.7791320680815766
-0.8639155467297586,0.8863421970224037,0.613224381830192,-0.23473371380568278
2.2081228802787845,0.651655611621478,1.6006655057731989,-0.23169510877584698
1.4401132735266486,-0.6977922544338444,-1.1075256023495414,-0.22567069301206066
0.28809886339844504,-0.34576237633245593,-0.0005695859377930409,2.9167678115575084
-1.2479203501058265,0.8276705506721722,-0.31469766449495623,-0.06918018756236889
-0.8639155467297586,1.0036854897228664,-1.4162425393201887,-0.7980101350835408
-0.09590593997762284,0.006267501768932517,1.2991518248051808,-0.519669221524285
1.8241180769027165,-0.639120608083613,1.5259813123778245,-0.7312887039438538
2.2081228802787845,-1.6952102423877784,-0.8252136443875655,-0.5619269491573559
-0.4799107433536907,1.1797004287735606,-0.13133826097296086,-0.28147895658899386
-0.8639155467297586,1.238372075123792,-0.5964110910402886,-0.7616336920120784
-1.2479203501058265,1.1210287824233294,0.39249504293996795,2.2409703208562846
-0.09590593997762284,-0.16974743728176173,0.601305951004586,-0.5326413666265606
1.4401132735266486,0.7103272579717095,-1.6700929364872357,0.5703910305090213
0.28809886339844504,-0.2870907299822245,-0.5397698359896639,-0.7597565614917166
-0.4799107433536907,1.1210287824233294,0.9200378497025599,-0.7892146053890703
-0.8639155467297586,1.649073599575412,-1.6636761229274057,0.5787970556205169
0.28809886339844504,-1.4605236569868527,-0.257833700079999,-0.779211846128692
-0.8639155467297586,0.35829737987032095,1.2181795717012314,1.1742252030924478
-1.2479203501058265,1.4730586605247178,1.1824660372302256,-0.751094777346822
-1.6319251534818944,1.5904019532251805,-0.9647549804771429,0.40974620057645383
-1.2479203501058265,0.4756406725707838,0.25714690660071327,0.4075933665109138
