Hour,Time Differential
1.1179373000907882,1.2072287105722275
-0.08250012846403432,0.8334672335190632
1.1179373000907882,1.2088349267903977
0.5177185858133769,-0.42669333821805044
1.1179373000907882,-0.4707439579156646
-0.08250012846403432,1.0794002034951915
1.1179373000907882,-0.5397245084280444
-0.08250012846403432,-0.4324354212837032
-1.2829375570188568,-0.556368714117373
0.5177185858133769,-0.5835092909466932
-1.8831562712962682,-1.25483771298935
-1.2829375570188568,0.8331985980540034
0.5177185858133769,-0.5541776561054791
1.7181560143681995,-0.563112583604811
0.5177185858133769,-1.7776694868619336
0.5177185858133769,-0.5553137602597944
0.5177185858133769,1.2488867956591534
1.1179373000907882,-0.8673786255042312
1.7181560143681995,-0.3756302135679387
1.7181560143681995,-1.0200671062436741
-1.2829375570188568,-0.5585177978378512
1.1179373000907882,-0.5555488162917218
0.5177185858133769,3.761188051186909
0.5177185858133769,-0.5637617859787054
-0.08250012846403432,-0.31343550683441224
1.1179373000907882,-0.558696888147891
1.7181560143681995,-0.4032744818942459
0.5177185858133769,-1.1953601420534594
1.1179373000907882,1.6581809095386617
-1.8831562712962682,-0.5820010147418263
1.1179373000907882,1.2142384172386316
-1.2829375570188568,0.9421302791357414
-0.08250012846403432,-0.5689777912586161
1.1179373000907882,-0.504547253935686
-1.2829375570188568,-0.5560049369251044
0.5177185858133769,-0.5339292579265987
-0.6827188427414456,-0.4163620659576266
-0.08250012846403432,1.2125678404402906
1.1179373000907882,-0.6215659818301611
0.5177185858133769,-0.31484304473988173
0.5177185858133769,-0.8471805964750494
-0.08250012846403432,0.8398361326698555
0.5177185858133769,-0.5869819639898096
-1.2829375570188568,0.9300388849219572
-1.2829375570188568,1.076087032759454
0.5177185858133769,1.516061555377664
-0.08250012846403432,0.019179971487097068
-0.08250012846403432,-0.30951230973010174
-0.6827188427414456,-0.5347939283297599
0.5177185858133769,-0.5819170661589951
-0.6827188427414456,-1.702577479519444
0.5177185858133769,1.4092257905806111
-0.6827188427414456,3.7556894190114662
1.1179373000907882,-0.9457222412883819
-0.08250012846403432,1.1928902926246625
-1.2829375570188568,0.8601880674342276
-0.6827188427414456,-0.3373860375161476
-0.08250012846403432,0.8244063831454846
0.5177185858133769,-0.3587901278520039
-1.2829375570188568,0.8568245275487916
-0.08250012846403432,-0.44051966981034574
-0.6827188427414456,-0.1437754209325992
0.5177185858133769,1.2296933513378516
0.5177185858133769,-0.3133235753906375
0.5177185858133769,1.1082421382698897
-0.08250012846403432,-0.3093751937114776
-0.6827188427414456,-1.672719766892488
1.1179373000907882,-0.8918608305438974
-0.08250012846403432,-0.3144037138230653
-0.6827188427414456,-0.5568919936170206
0.5177185858133769,-0.44043292294142017
1.7181560143681995,1.5178272739032133
-1.2829375570188568,-0.17735485406507093
1.1179373000907882,-0.4754059025488894
-1.2829375570188568,3.7594615086666807
-1.2829375570188568,-0.5814973232448393
0.5177185858133769,-0.6437368025558754
-0.6827188427414456,1.1186517625409564
-0.08250012846403432,-0.5576811102956337
-1.2829375570188568,-0.1765489476698914
1.7181560143681995,-0.4037641819607609
1.7181560143681995,1.5236728935543578
-0.6827188427414456,-0.4322339446849082
-0.6827188427414456,1.1962678239405702
-0.08250012846403432,-1.1203213021467628
0.5177185858133769,1.165072530560504
-0.6827188427414456,1.0338944750285035
-1.8831562712962682,-0.17158758642456895
-1.2829375570188568,-0.5688686581009356
-0.08250012846403432,-1.11683183938708
-0.08250012846403432,-0.3061151904115335
-0.08250012846403432,-1.7580842824874197
-0.6827188427414456,0.844279810987719
-0.6827188427414456,-0.4476944753563172
-0.6827188427414456,1.0995954342382788
-0.08250012846403432,-0.8866979926997799
-1.2829375570188568,-0.31452124183902896
0.5177185858133769,-1.0984163186000138
-0.6827188427414456,-0.4735534371544148
0.5177185858133769,-0.8507624026758465
1.1179373000907882,-0.5092147951410996
-0.6827188427414456,-0.20586099450844483
-0.08250012846403432,1.2138886314768347
-1.8831562712962682,-0.5387059322896929
0.5177185858133769,1.0804355693501093
-0.08250012846403432,0.8808114359497539
0.5177185858133769,-1.1213902474348132
-0.08250012846403432,-0.30722890827709387
1.7181560143681995,1.3368173396026246
-1.2829375570188568,-0.49512542465593334
1.7181560143681995,-0.3798780118591961
-0.6827188427414456,1.250070470677073
1.7181560143681995,-0.3657130876494818
-1.8831562712962682,1.1129292674779643
0.5177185858133769,-0.5613860410845831
-1.8831562712962682,-0.4373100356601003
-0.08250012846403432,-0.5475876923532316
0.5177185858133769,-0.5581372309290163
1.7181560143681995,-0.26808368410291494
0.5177185858133769,-0.5808397260126617
-1.2829375570188568,-1.7656788309475469
-1.2829375570188568,-0.283882807391743
-0.08250012846403432,2.5078049283703656
-0.08250012846403432,1.2857933909578338
-1.2829375570188568,1.0732747552346098
1.7181560143681995,-0.5806382494138668
0.5177185858133769,-0.5371892612265429
0.5177185858133769,3.7616133906732534
0.5177185858133769,-0.3686988589121775
-0.6827188427414456,1.0827917262415712
1.1179373000907882,-0.5423856785037928
1.1179373000907882,1.6578507117795256
-0.08250012846403432,1.5348940207927921
1.1179373000907882,1.5438289482921241
1.1179373000907882,-0.5806494425582444
0.5177185858133769,-0.1883269338411059
-1.8831562712962682,0.8712021215016781
-1.2829375570188568,-0.3130017724897844
1.1179373000907882,-0.6475424716442223
-1.2829375570188568,-0.581239880924157
0.5177185858133769,-0.5559685592058776
-1.2829375570188568,1.0899973129345806
-0.6827188427414456,-0.3306785457479364
0.5177185858133769,-0.5690169672639372
0.5177185858133769,1.0753147057974073
1.7181560143681995,-0.3137405200186989
1.1179373000907882,1.299359481943353
-0.08250012846403432,-0.583193084618029
-0.08250012846403432,0.9399420194099422
-0.08250012846403432,-0.5615203588171129
1.7181560143681995,1.04347860490173
-1.8831562712962682,-0.2803065977631347
-0.6827188427414456,-0.5670889481449145
-0.6827188427414456,-0.3151396630658851
