Minute,Partial Seconds,Time Differential
0.46255478597520894,-0.3107544618457158,-0.5096897281494579
0.2942745036122718,1.6747383837788326,0.765977440130049
0.3503679310665842,-1.3371167739595238,-0.22477169785129333
-1.612902029834349,-0.022149330084627775,-0.3187768469463972
-0.8836874729282881,-0.018731294944074,-0.5153383233072505
0.8552087781553955,-1.251669369058627,0.9776781150268202
-1.1080611827455376,0.13620226336295868,1.7532844277998836
0.40646135852089654,-1.2802120466500195,-0.32371966880728886
-0.3788466258394767,0.9253376528253644,-0.4304022406381977
-1.3324348925627871,-0.6593106794714559,0.9861112628508851
1.5283299076071442,0.5835515068347252,-1.0316488261205041
-0.09837948856791484,-0.5254515309182238,0.7657461970020542
-0.715407190565351,-0.3255694210677299,-0.428516163875489
0.6308350683381461,-0.15127741780306897,3.286337241450659
-1.3324348925627871,0.17322055654678145,-1.038475315961521
1.4161430526985193,-0.9423198207737714,1.5919465791543408
-0.8836874729282881,-1.133767998387208,-0.44520420961245627
-0.32275319838516436,0.6302299176261497,1.288003984013427
0.6869284957924584,-0.19028956481888146,3.282822827661653
-0.5471269082024138,-1.5195578731995292,-1.1479087175025362
-1.16415461019985,-0.3702505044142169,-0.4322521856621571
0.7991153507010832,-0.9080456818186453,3.28810047030162
0.6308350683381461,-0.2125276349101673,-0.3399837688095986
0.911302205609708,1.3006615318262136,1.5919827108930897
0.12599422124933468,0.41712028967074843,-0.2212837806707032
1.0234890605183327,0.8325505037659411,-0.45312428674628236
0.2942745036122718,1.4018305089284786,0.9291459635388851
1.360049625244207,0.7385371693359737,-1.5009808422120383
-0.04228606111360246,-0.8285312078324497,1.034443485384408
1.2478627703355822,-1.5960780928247926,-0.45246668910104687
0.12599422124933468,-0.290788134622237,0.9819994709812251
0.2942745036122718,1.538107292093322,0.8595152854039964
-0.9397809003826005,-1.0476606070262449,-1.0433241953016645
-0.26665977093085197,0.5284044276767661,1.589183705531318
-0.09837948856791484,-0.6975690524776138,-0.43008909890237124
0.2942745036122718,1.662730103818574,-0.41383222524781127
1.4161430526985193,0.6595576317437264,-0.3098836216489256
0.8552087781553955,0.6233521639896695,-1.4936966836801981
-0.6032203356567263,1.3320664664865254,-0.4161470653103438
-0.8275940454739757,1.1238546327874055,-0.22249539831009335
1.2478627703355822,-1.4985703037694216,1.5961161818059992
-0.9958743278369129,-1.3647736802492485,0.7714598292895956
0.2942745036122718,-1.5957897829501322,-1.494922754015088
1.079582487972645,1.6159648527034565,0.8491069358616414
1.6405167625157688,0.5490967400063178,0.974826116448216
1.4161430526985193,-0.9717413224409366,-0.9625360362410207
-1.5007151749257241,-0.6840358564333073,0.06503375230834713
-1.3324348925627871,0.1849891572136475,-0.21790666748894394
-0.5471269082024138,-1.5181684280204424,-0.4118305269211053
1.4722364801528318,0.21763764530924198,-0.854885133811633
-0.6032203356567263,-0.6632358621023764,-1.4170660833582964
-1.3885283200170995,0.011534294669386434,-1.415326942333168
-1.1080611827455376,1.2611630789977208,3.2814450040240164
1.5283299076071442,1.3483160278559467,0.973812018980655
1.6405167625157688,-0.18405442957772897,-0.38125344080894286
-1.5568086023800367,0.7918328127927995,0.7889789050177943
1.19176934288127,0.8328561817053403,-0.24190055080100076
-1.2202480376541625,-0.5772014166133155,0.758177802125387
-1.612902029834349,-1.2818238030577604,-0.2603253287805131
-0.715407190565351,-1.1439005273556992,0.7860835483526911
-1.3324348925627871,0.24861879918993215,1.5901761239556294
-0.715407190565351,0.6443258389679862,-0.07523929264640808
-1.3885283200170995,1.2673982142388733,1.596251073630663
-0.7715006180196634,-0.04248038666761686,-1.4684333719467526
-0.715407190565351,1.28409587167855,1.787443373613384
1.5844233350614565,-1.6216925147012597,-0.2177886371423633
-1.16415461019985,0.9312810045789086,-1.3913643731946939
-0.9958743278369129,1.0963227765637984,-1.1442016011068674
-1.4446217474714118,-1.1792514863246177,-0.22155838188519733
0.18208764870364705,1.1501950397699454,-0.43085268298127116
-0.7715006180196634,1.3644613808369366,-0.3306039694303044
0.9673956330640203,-0.8061125098678825,-1.0333060685378008
1.4722364801528318,-0.6406539043292666,-0.10414468364577381
-1.0519677552912252,1.2284138561266424,1.1665290783385927
-0.8275940454739757,1.0378306081371877,3.2846920429462787
0.8552087781553955,-0.14896051796694157,-0.45203310823605636
-0.26665977093085197,1.0304978112045566,-0.32216118647590625
-0.4910334807481015,-0.1549281850111198,1.0114661083224956
1.19176934288127,-1.3330561204236422,-0.4372648622179638
-0.9397809003826005,1.5843098179109092,-0.10345095426178888
0.23818107615795941,-0.9865250191464212,-0.9217577558886654
0.7430219232467709,-1.5363145820593174,-0.22491381602370697
1.4722364801528318,0.30425565777351943,-0.3235462364612925
-0.6593137631110386,1.5543811687533773,1.0782785108349457
-0.6593137631110386,-1.5256992208910933,1.0837151331254098
1.1356759154269576,-0.5424687607490907,-0.26738547053210826
-0.9397809003826005,0.5748987369819615,0.9385064926575132
0.013807366340709917,-1.5046560736538221,-0.0991801827416328
-1.0519677552912252,0.736984464348344,-0.4411622724377116
-0.9958743278369129,0.37180700876777684,-1.4261399673495139
1.2478627703355822,0.4801628910588689,-0.21498240543284158
-1.3885283200170995,0.3921345917378182,1.6154900201233242
-1.2763414651084748,-0.3443095629206645,0.7752849760318448
1.0234890605183327,0.5570860497860675,-0.33685476023391725
1.079582487972645,0.7009214147251435,0.9950622989303556
-1.3324348925627871,0.24693409691028928,1.5958150839830894
-1.612902029834349,-0.46495508782078016,-0.22221838831301616
1.19176934288127,0.6569732637106248,3.2840488979965428
-1.16415461019985,0.8128481711264889,-0.35911432008601213
-0.26665977093085197,-1.658175871491134,0.9882502617848382
0.5186482134295213,-0.8925707361365649,-1.4875494705276664
0.6308350683381461,1.2980736901801644,-0.12868295182165188
0.9673956330640203,0.9784596156348043,1.093446614761863
1.4161430526985193,0.3613861699246251,-0.4151980049725314
-0.9958743278369129,1.0493560558977135,0.978569364582634
-1.2202480376541625,-1.4130812155131522,0.8067316326565714
0.12599422124933468,-1.3909890371656706,-0.2857090796431229
-0.04228606111360246,-0.9839649664039536,-0.21594110090098725
1.079582487972645,0.8932414691884569,1.7111837258093077
-0.09837948856791484,0.5815923891322127,-0.3776836250205212
0.8552087781553955,-0.8982987238873507,-1.4539879027948197
0.18208764870364705,1.01128873160368,1.1245921735636797
0.6869284957924584,0.4904482589970596,-0.41369492464056434
0.18208764870364705,1.5771680696904025,1.0065401479396867
0.18208764870364705,-1.116135939064595,1.2050069713239149
0.911302205609708,1.166600913722014,-0.32791576806736333
0.013807366340709917,0.971609650901906,-0.4228434808918635
1.4722364801528318,0.5931803619257975,-0.4451801217866235
1.19176934288127,-0.05207450562921192,-0.42823674509582865
-1.612902029834349,-0.4653719213745062,1.5905639379515377
-1.2202480376541625,-0.06673315226857873,-1.4713841306112712
1.4161430526985193,1.0083326869851728,-0.19584462780867826
0.3503679310665842,0.9257510127661428,2.2072580461404216
1.4722364801528318,-1.2798577381293526,1.155342692021838
-0.1544729160222272,0.46474352318395196,0.9724052899520194
-0.5471269082024138,-1.6441494224082518,-0.3462851440474603
-1.2763414651084748,-1.4397099323703528,-0.5775668125637184
-0.7715006180196634,0.42571400810340093,3.2865443967528214
1.19176934288127,1.0405990776565184,-0.45143332137281955
1.1356759154269576,-1.5491843180306097,0.9805975595177562
1.1356759154269576,0.043241433656149526,-1.1461021305650758
0.12599422124933468,-1.064980041183563,0.9875661675311866
-0.9397809003826005,-1.4128311153809165,-0.2198433286859015
-0.9397809003826005,1.378571196630564,1.2057296060988993
1.0234890605183327,0.6741502797370866,-0.5308219777525774
-0.3788466258394767,-1.3508514395547977,-0.11358952015481644
-0.26665977093085197,-1.523712314284999,0.7984598732655862
-0.8836874729282881,-0.8604884469514484,-0.22091041937029468
0.9673956330640203,1.0336101684057113,-0.40996372041906287
0.7430219232467709,-1.163828644836753,-0.4518115002383946
0.6308350683381461,-0.7299431251503385,-0.41274827308533507
0.7430219232467709,1.3480971902402406,0.9868001746697034
-0.09837948856791484,1.5759175690292242,-0.2361266989488775
-1.2763414651084748,-1.5238547324158556,2.2085732414308925
-1.0519677552912252,-0.23156650747660557,-1.5019877133318498
-0.715407190565351,-0.12335304331636997,-0.6849816542999446
0.7991153507010832,-0.19737226161927693,-1.503389624795319
0.7430219232467709,-0.41828709786819884,-0.45349283048152433
0.23818107615795941,0.5325553951492882,0.8576316174238712
0.6869284957924584,0.7107447921412879,-0.43483680937401703
-0.4910334807481015,-0.40183606694780993,-0.10933801889532636
0.3503679310665842,0.17668722226860326,-0.1927662036672458
-0.26665977093085197,0.05982098825560398,-0.4396302867147452
1.2478627703355822,-0.7623310922748543,-0.22275072926392095
-0.7715006180196634,-0.8914904425098249,1.1650163628762924
-0.32275319838516436,-0.2652675002953584,0.782046428743113
0.06990079379502229,-0.07805365686518925,-0.4125435265657562
-0.3788466258394767,0.5457585979635615,-0.34095691697324376
1.1356759154269576,-0.32278010987071293,-1.39001786373064
1.360049625244207,-1.1213741473897527,0.7817332870072866
-0.6593137631110386,1.0990842988572338,-0.413846677943311
-1.0519677552912252,0.406265249209132,-0.3038953881468904
-0.26665977093085197,1.3208154341488691,0.8624997670246809
-1.6689954572886614,0.28820409234211797,-0.43889079046167806
-1.612902029834349,1.2510340236421773,0.875107335065571
-1.2202480376541625,-1.5593481095156305,-0.43370949912504186
-1.5568086023800367,-1.4680268251201438,-0.3224743282117329
1.4722364801528318,0.985736834760272,-0.21288194702022106
0.40646135852089654,-0.668474070427534,0.6730899661535874
-0.26665977093085197,-0.16516839598099026,1.0898936604515246
-1.6689954572886614,-1.5067784511648774,0.6670993238689688
-0.4349400532937891,1.1405870263565594,-0.922415353533901
0.8552087781553955,0.7262440531140023,-1.4178200323068633
-1.612902029834349,-0.2195130705480267,1.7203226469302735
-0.9397809003826005,-0.9109565694688324,-0.43083823028577145
-1.5568086023800367,-0.43498128169492795,0.7593725582866939
-0.32275319838516436,-0.08620622645348165,-1.1466200188204811
0.46255478597520894,-0.6256965269763961,-0.31666916218602686
0.9673956330640203,0.6612075978938922,1.5964100532811594
-1.3324348925627871,-1.6077772212327044,-0.3241026652380302
0.23818107615795941,-0.796733754909046,-0.45351932708994036
-0.5471269082024138,0.9687578146718301,-0.4513321525043218
0.6869284957924584,-0.01679649253219549,-0.4526377126644598
-0.04228606111360246,0.7265844671828786,-0.08217417770367248
1.079582487972645,0.12669151111210883,1.305234005831632
-0.2105663434765396,-0.059501090111431405,0.7602445375818414
-1.6689954572886614,1.335804074018269,-0.5281289588244699
-1.3885283200170995,-1.6759190864280737,1.126519199630304
1.4722364801528318,0.7430632870068492,-0.4872398744732838
0.40646135852089654,1.5498619983083972,-1.1513147360752947
-0.2105663434765396,1.4484707099774783,1.1917393968552064
0.8552087781553955,-0.19649691115645218,-1.5075351396211445
0.013807366340709917,1.6305088701155486,0.9958644235305877
1.360049625244207,-1.4028444781562295,-0.4531845063108644
0.7991153507010832,1.085297529067744,-0.4826848666083004
0.6308350683381461,-0.6702977172250856,1.5916382549836807
-0.9397809003826005,0.17004567431256787,-0.4522306284078854
-1.5568086023800367,1.6710320387636182,1.6247036135043718
0.23818107615795941,-1.0149009633163235,1.0829443226987603
-0.8836874729282881,-1.231518940348919,-0.2139923957911132
0.5747416408838337,1.7178320260082127,-1.493436535161204
1.4161430526985193,0.012090072741021194,-0.7212121531350661
1.4161430526985193,0.9049162823057346,-0.4339166544272039
0.911302205609708,-0.5352818555602636,-0.43366854982112596
-0.715407190565351,0.5012789841680421,-0.22169568249244423
0.911302205609708,1.1398506204116434,-0.2688355576472431
-1.2202480376541625,-1.6197785539670675,-0.45266661805545916
0.8552087781553955,0.4794473267916391,-1.504490438435878
-0.32275319838516436,1.2274898750825498,-0.9410376516852423
0.013807366340709917,-0.5143915472926921,-0.42791878579483555
0.3503679310665842,-1.0557749668721124,-1.5009808422120383
0.40646135852089654,-0.7593055753973925,-1.3997686156277593
0.8552087781553955,1.3515360670584806,-0.9517374639201742
