Hour,Time Differential
-1.0624196463583018,-1.0902620885493222
-1.3537038867433464,-1.1551388812587513
0.9765700363370091,-0.19533558282284022
-0.479851165588213,2.815636185065565
1.559138517107098,0.9307742492454502
0.6852857959519647,-0.3457467533683743
0.3940015555669203,-0.281392886968432
-0.7711354059732575,-0.9234465999210686
-1.0624196463583018,-1.1511530650753727
1.2678542767220535,-0.17366607541024912
-0.7711354059732575,2.8518238832232226
0.10271731518187585,0.8686797438468019
0.6852857959519647,0.936179151711444
-0.479851165588213,0.9005143798632734
1.2678542767220535,-0.2046883793352656
-1.0624196463583018,-1.10723324278431
1.2678542767220535,0.9311095607721439
-1.3537038867433464,0.9052706141972704
-0.479851165588213,2.8180352592029823
-1.0624196463583018,-1.1541209712670024
1.559138517107098,-0.22336403383094716
-1.0624196463583018,-0.1739015918397128
0.6852857959519647,-0.7052306485133677
-1.0624196463583018,-0.8885063404787898
0.9765700363370091,-0.30910798137123574
-0.7711354059732575,-0.888039299423752
-1.0624196463583018,-1.080280582924346
-0.7711354059732575,-1.1431534900813904
-0.7711354059732575,-0.760716722573424
-0.479851165588213,-0.5439797345066765
0.10271731518187585,-0.17580169049097794
-0.479851165588213,-1.142187473540201
-0.7711354059732575,-1.0482862747523063
-1.0624196463583018,-1.1551348894548623
-1.0624196463583018,0.901220929151664
-1.3537038867433464,-1.1002336146645755
-1.0624196463583018,-0.1746779976961646
0.10271731518187585,-0.2512048700562611
-1.0624196463583018,2.8196519397781135
0.3940015555669203,-0.21778947969966156
-0.7711354059732575,-0.1771449324996981
-0.7711354059732575,0.9027138638062294
-0.7711354059732575,0.900410592962154
-1.0624196463583018,-1.1551428730626407
-0.7711354059732575,-0.9512095959705429
-0.7711354059732575,2.8164185786278506
0.9765700363370091,-0.22897052239334628
0.10271731518187585,-0.2106681015613062
-1.0624196463583018,-1.1524843316724251
-0.7711354059732575,2.8494128336741382
-1.0624196463583018,-1.0802785870224012
-0.7711354059732575,2.8187458002952614
-0.479851165588213,-1.1441853713867518
0.3940015555669203,-0.18639793391489304
-1.0624196463583018,2.8177079312840663
-0.7711354059732575,0.9008916053308039
0.6852857959519647,-0.2807621819539363
1.2678542767220535,1.0144983440177968
1.559138517107098,0.8536785448311409
-0.7711354059732575,-1.0942658678502026
-1.0624196463583018,0.9018216956369902
-1.0624196463583018,-1.0787716810542236
1.559138517107098,-0.18010285918160465
0.10271731518187585,-0.2905720400116765
1.8504227574921424,-0.2499095296942115
0.3940015555669203,0.8056810948672474
0.6852857959519647,-0.20799958066136745
1.2678542767220535,-0.18423038440305048
-1.0624196463583018,-1.1011657008727065
-1.0624196463583018,-1.0801408697882235
-0.7711354059732575,-0.7614272636657039
-0.479851165588213,-1.1431574818852794
-0.479851165588213,2.812728155932274
1.8504227574921424,-0.19571081238842625
1.559138517107098,0.8562432788299601
-0.7711354059732575,0.9064462004426433
-0.7711354059732575,-1.1451553797318306
-1.0624196463583018,2.8172728246601424
-0.479851165588213,-0.17913883854235976
1.559138517107098,-0.21397331518157428
0.6852857959519647,-0.19574873452537375
-1.3537038867433464,-0.6856169201037211
0.6852857959519647,-0.21903891431698516
-0.7711354059732575,-1.1501690854166815
1.559138517107098,-0.2819836739440354
0.10271731518187585,-0.2058000967184113
0.10271731518187585,-0.2811234402059102
1.8504227574921424,-0.21811481171663244
-0.7711354059732575,-0.8934601691053029
1.559138517107098,-0.17333076388355537
-0.7711354059732575,-0.984443359250183
-1.3537038867433464,2.816660082763148
-1.0624196463583018,1.4176206392796633
-0.7711354059732575,-0.7727400358877327
-0.479851165588213,0.1041694629847878
-0.1885669252031686,-0.19745523068801218
1.8504227574921424,-0.2821892518443299
0.3940015555669203,1.015709856498173
1.2678542767220535,0.9015322898550227
-0.7711354059732575,-0.731766164866909
0.6852857959519647,0.9329697413845168
0.9765700363370091,-0.2047263014722131
0.3940015555669203,-0.19820968162307334
0.3940015555669203,-0.21949597586229996
-0.479851165588213,2.8148238529741105
-1.0624196463583018,-1.0482044427725772
1.2678542767220535,-0.2899153882719011
0.10271731518187585,-0.2078638593291342
-0.7711354059732575,0.9000932445529616
0.10271731518187585,1.0919533107821353
-0.479851165588213,-1.1062173286945054
0.9765700363370091,0.8979755925897343
-0.7711354059732575,2.8168197549187166
-0.7711354059732575,2.815943553965034
-0.479851165588213,2.817789763263795
-0.1885669252031686,-1.1202345480514757
1.559138517107098,0.9540484618215046
1.559138517107098,-0.18499880665172397
-0.1885669252031686,-1.1761178065985087
0.10271731518187585,-0.3333162760573661
-1.0624196463583018,-1.1551448689645853
1.2678542767220535,-0.18217859720399524
-0.7711354059732575,0.9006002036468915
-0.479851165588213,-0.8974220344653464
0.10271731518187585,-0.32802514000221467
0.3940015555669203,-0.18517245012090475
-0.7711354059732575,0.9016101300308621
-0.7711354059732575,0.062097845894430743
-1.0624196463583018,-0.18030444527800982
1.8504227574921424,1.000818432089465
0.10271731518187585,-0.31993574942072506
1.2678542767220535,-0.19287663162708518
-0.479851165588213,-0.7087933334844901
-1.3537038867433464,0.90212906453646
-0.7711354059732575,-1.0791928163645355
-1.0624196463583018,-0.8964939400611045
0.9765700363370091,1.0267591696635137
1.8504227574921424,0.9615031555846093
-0.7711354059732575,0.9048694379064043
1.2678542767220535,-0.22287703375646317
1.8504227574921424,-0.31372649847105477
0.3940015555669203,1.124059389463073
0.9765700363370091,-1.0489748609231953
0.3940015555669203,-0.2061374041470498
-1.3537038867433464,0.9061228643276171
-1.0624196463583018,-0.1783783999014647
-0.7711354059732575,-0.17341259586328414
0.9765700363370091,-0.19335165628990153
-0.1885669252031686,2.8201888374012123
-0.479851165588213,-0.7092464032259157
0.6852857959519647,-0.1545114044478621
-0.7711354059732575,-0.7207427984268482
-1.0624196463583018,2.8172548615426414
1.559138517107098,-0.31438115430888564
1.559138517107098,-0.28055261224975275
-1.0624196463583018,-1.1232024542431054
-0.479851165588213,-1.1551468648665297
1.8504227574921424,0.8671987846039044
-1.0624196463583018,-1.080280582924346
0.9765700363370091,1.0920750608007566
0.6852857959519647,-0.21556404903142554
1.2678542767220535,-0.17611305119433662
0.3940015555669203,0.8840621601338833
0.6852857959519647,-0.2815026615753853
-1.0624196463583018,0.9014005603266784
1.559138517107098,-0.20819118724804964
-0.7711354059732575,-1.081238615857757
-0.7711354059732575,-0.17731658006693407
-0.7711354059732575,-0.6976841432608111
-0.7711354059732575,-1.154162885207839
-0.479851165588213,-0.6968478603460211
-0.7711354059732575,-0.6932552368457296
0.3940015555669203,0.9633693239028162
0.3940015555669203,-0.28333689546247853
0.9765700363370091,-0.18567741331289014
1.8504227574921424,-0.31294809671265833
0.6852857959519647,0.9638463444675772
-1.0624196463583018,-0.1855177411573216
-0.7711354059732575,-0.17231484979375056
1.8504227574921424,1.0921928190154884
-1.3537038867433464,-1.1381956696509883
-0.7711354059732575,-0.17780757194530739
-1.0624196463583018,0.8998357732021072
0.3940015555669203,-0.2165719795134517
0.6852857959519647,-0.24799346382738938
-0.479851165588213,-0.17824267856923146
1.2678542767220535,-0.1827753718854325
0.9765700363370091,-0.25155415289656713
0.9765700363370091,-0.2025128462156446
0.6852857959519647,1.027254153345776
1.8504227574921424,0.8838625699394227
-0.7711354059732575,-1.1002396023704095
0.9765700363370091,0.9198307188831732
-0.479851165588213,-0.18517644192479396
0.10271731518187585,-0.22750553036600532
-0.479851165588213,2.8173746156593173
-0.479851165588213,-1.1551448689645853
-1.0624196463583018,0.9011630479952702
0.3940015555669203,-0.24243886871554998
0.3940015555669203,0.9236528711070947
-0.7711354059732575,-1.1350062183435072
0.3940015555669203,-0.1893897909298579
-0.479851165588213,2.8169395090353926
-1.0624196463583018,-0.8923205090949325
1.2678542767220535,0.8192971379333519
-0.7711354059732575,-1.1551508566704192
0.10271731518187585,-0.2818619239254145
-0.1885669252031686,0.8060623121386673
-1.3537038867433464,0.8992070640895561
-0.479851165588213,-1.071265093840559
-1.0624196463583018,-0.695788036413435
1.2678542767220535,-0.17416904270029
